mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	depth21	S21	depth22	S22	depth23	S23	depth24	S24	
11161	136	0.014705882352941176	99	0.09090909090909091	174	0.011494252873563218	63	0.031746031746031744	66	0	52	0	73	0	76	0	109	0	125	0.016	99	0	28	0	73	0	27	0	50	0	97	0	61	0	55	0	178	0	46	0	122	0	59	0	46	0	48	0	
49402	35	0	161	0	270	0	69	0	109	0	159	0	71	0	32	0	135	0	205	0	77	0	110	0	31	0	170	0	125	0	62	0	128	0	115	0	67	0	284	0.01056338028169014	84	0	50	0	82	0	135	0	
5160	89	0	135	0	41	0	51	0	209	0	48	0	255	0	33	0	508	0	141	0	81	0	117	0	104	0.019230769230769232	102	0.0196078431372549	139	0	73	0	126	0	204	0	57	0	47	0	102	0	59	0	36	0.05555555555555555	92	0	
16781	287	0	48	0	19	0	130	0	32	0	73	0	26	0	88	0	120	0	79	0	144	0	223	0.017937219730941704	117	0	180	0	94	0	106	0	58	0	26	0	113	0	73	0	98	0	28	0	49	0	42	0	
109377	37	0	191	0	199	0	97	0	164	0	86	0	89	0	140	0	51	0	94	0	139	0	199	0	51	0	268	0	122	0	139	0	100	0	167	0	44	0	80	0	136	0	123	0	129	0.015503875968992248	15	0	
2835928	169	0	32	0	132	0	115	0	125	0	111	0	33	0	67	0	23	0	87	0	84	0	60	0	52	0	171	0	37	0	19	0	38	0	109	0.01834862385321101	37	0	80	0	94	0	95	0	43	0	40	0	
4336277	115	0.017391304347826087	139	0	57	0	65	0	103	0	162	0	53	0	26	0	181	0	65	0	39	0	241	0	133	0	65	0	280	0	33	0	80	0	61	0	109	0	140	0	285	0	125	0	39	0	144	0	
10882	122	0	151	0.046357615894039736	63	0	127	0	74	0.02702702702702703	243	0.0411522633744856	158	0	168	0	43	0	52	0	284	0.01056338028169014	120	0.03333333333333333	39	0	79	0	201	0	156	0	94	0	164	0	89	0	55	0	24	0	58	0	58	0	222	0	
21166	101	0	147	0	201	0	24	0	172	0	205	0	39	0	172	0	128	0	314	0.01592356687898089	73	0	35	0	250	0	226	0	55	0	73	0.0273972602739726	184	0.021739130434782608	132	0	55	0	27	0	93	0	168	0.017857142857142856	183	0	46	0	
4883	211	0	72	0	85	0	40	0	15	0	93	0	48	0	46	0	66	0	29	0	175	0	233	0	137	0	90	0	296	0	29	0	72	0	100	0	188	0.010638297872340425	29	0	50	0	92	0	176	0	139	0	
45355	110	0	91	0.02197802197802198	201	0	24	0	116	0	235	0	83	0	88	0	99	0	88	0	95	0	223	0	47	0	44	0	22	0	103	0	45	0	62	0	111	0	111	0	83	0	58	0	104	0	255	0	
130316	49	0	78	0	69	0	52	0	195	0	136	0	46	0	127	0	28	0	125	0	157	0	44	0	58	0	68	0	40	0	52	0	25	0	124	0	33	0	69	0	102	0	54	0	256	0.01171875	301	0	
11045	120	0	217	0.059907834101382486	210	0.02857142857142857	78	0	78	0.07692307692307693	87	0	133	0	210	0.009523809523809525	111	0.018018018018018018	125	0	79	0	90	0	164	0	40	0	246	0	51	0	292	0	166	0	111	0	36	0	80	0	69	0	118	0	82	0	
4801	17	0	117	0	41	0	39	0	164	0	41	0	123	0.024390243902439025	123	0	52	0	62	0	30	0	49	0	126	0	110	0	113	0	108	0	257	0	16	0	18	0	105	0	36	0	101	0	36	0	67	0	
4754	77	0	103	0	72	0	84	0	112	0	96	0	210	0	220	0	76	0	127	0	141	0	216	0	32	0	63	0	175	0	125	0	45	0	219	0	24	0	147	0	112	0.017857142857142856	147	0	17	0	38	0	
11346	99	0.04040404040404041	96	0.052083333333333336	77	0	65	0.03076923076923077	58	0	209	0	160	0	39	0	62	0.03225806451612903	106	0	71	0	80	0	106	0	78	0	35	0	178	0.011235955056179775	37	0	72	0	81	0	24	0	162	0	121	0	91	0	114	0	
138150	106	0	113	0	139	0	55	0	24	0	91	0	80	0	82	0	53	0	23	0	88	0	42	0	48	0	160	0	318	0	101	0	100	0	146	0	18	0	204	0	72	0	101	0	217	0.009216589861751152	58	0	
43941	106	0	126	0.023809523809523808	149	0	45	0	268	0	31	0	69	0	217	0	80	0	137	0	96	0	63	0	95	0	51	0	71	0	118	0	73	0	48	0	22	0	18	0	20	0	149	0	82	0	124	0	
62150	25	0	128	0.03125	120	0	73	0	244	0	146	0	142	0	24	0	36	0	92	0	112	0	35	0	149	0	45	0	303	0	52	0	129	0	104	0	116	0	18	0	117	0	51	0	34	0	42	0	
69894	131	0	76	0	82	0	131	0.015267175572519083	122	0	116	0	142	0	15	0	150	0	94	0	84	0	54	0	120	0	66	0	22	0	92	0	60	0	168	0	39	0	125	0	67	0	74	0	96	0	234	0	
41143	82	0	21	0	42	0	87	0	138	0	152	0	225	0	124	0	32	0	69	0	28	0	191	0	126	0	317	0.006309148264984227	64	0	326	0	47	0	145	0	36	0	102	0	31	0	56	0	29	0	246	0	
866739	122	0	66	0	47	0	141	0	150	0	142	0	80	0	124	0	80	0	45	0	128	0	255	0	51	0	73	0	165	0	61	0	47	0	96	0	55	0	192	0	115	0	26	0	52	0	158	0.012658227848101266	
92415	90	0	84	0	65	0	49	0	229	0	269	0	153	0	36	0	148	0	283	0	54	0	185	0	138	0	423	0	110	0	94	0	252	0	81	0	78	0	149	0.020134228187919462	99	0	61	0	155	0.01935483870967742	239	0.016736401673640166	
13307	141	0	104	0	76	0	122	0	134	0	93	0	255	0	146	0.0136986301369863	130	0	185	0	32	0	116	0	116	0	131	0	17	0	27	0	294	0	78	0	134	0.014925373134328358	75	0.02666666666666667	92	0	185	0	129	0	52	0	
5238	453	0	120	0	21	0	37	0	28	0	102	0	65	0	94	0	44	0	181	0	76	0	41	0	54	0	73	0	34	0	107	0	70	0	79	0	194	0	225	0.008888888888888889	70	0	17	0	24	0	84	0	
361785	69	0	91	0	263	0.0076045627376425855	121	0	192	0	76	0	51	0	155	0	377	0	74	0	69	0	230	0	94	0	63	0	53	0	21	0	127	0	26	0	77	0	60	0	29	0	87	0	204	0	58	0	
33645	273	0	27	0	155	0	122	0	38	0	75	0	71	0	30	0	216	0.023148148148148147	82	0	72	0	67	0	175	0	85	0	96	0	42	0	24	0	175	0	33	0	69	0	84	0	54	0	213	0	52	0	
184491	32	0	117	0	165	0	172	0	98	0	32	0	290	0	143	0	57	0	84	0	228	0	153	0	31	0	130	0	136	0	25	0	119	0	130	0	74	0	34	0	71	0	110	0	36	0	30	0.06666666666666667	
305846	45	0	172	0	411	0	92	0	227	0	90	0	240	0	124	0	43	0	65	0	24	0	90	0	42	0	19	0	21	0	119	0	125	0	120	0	71	0	177	0	167	0	85	0	231	0	244	0.00819672131147541	
8374	34	0	167	0	106	0	175	0.011428571428571429	215	0.023255813953488372	30	0	126	0	66	0	209	0.023923444976076555	244	0	90	0.022222222222222223	165	0	156	0.01282051282051282	39	0	177	0	239	0	86	0.023255813953488372	85	0	65	0	136	0	50	0	20	0	89	0	135	0	
1159	185	0	65	0	211	0	135	0.022222222222222223	243	0	178	0	136	0	232	0	68	0	90	0	107	0	93	0	259	0	30	0	40	0	186	0	83	0	95	0	151	0	121	0	53	0	82	0	156	0	31	0	
14457	93	0	218	0	143	0	86	0	69	0	108	0.037037037037037035	45	0	123	0	67	0	307	0	101	0	50	0	70	0	76	0	36	0	151	0	40	0.05	53	0	178	0	111	0	175	0	70	0	359	0	100	0	
25370	88	0	42	0	200	0	96	0	95	0	148	0	44	0	27	0	53	0	46	0	69	0	32	0	40	0	63	0	16	0	36	0	131	0	46	0	169	0	55	0	181	0.011049723756906077	21	0	73	0	90	0	
324343	19	0	162	0	50	0	127	0	152	0	49	0	86	0.023255813953488372	120	0	79	0	54	0	112	0	73	0	114	0	61	0	26	0	197	0	61	0	20	0	184	0	44	0	57	0	208	0	103	0	69	0	
25210	37	0	218	0	176	0	69	0	191	0	20	0	76	0	92	0	81	0	175	0.011428571428571429	55	0	130	0	107	0	119	0	113	0	229	0	96	0	25	0	68	0	166	0	34	0	72	0	61	0	44	0	
4461	175	0	21	0	94	0	113	0	31	0	137	0	46	0	15	0	114	0	179	0	91	0	123	0	52	0	134	0	132	0	101	0	198	0	59	0	223	0	182	0	101	0.0297029702970297	185	0.02702702702702703	133	0.022556390977443608	86	0.03488372093023256	
24269	94	0	93	0	160	0	167	0	340	0	82	0	49	0	297	0	76	0	61	0	80	0	124	0	178	0.011235955056179775	122	0	154	0	18	0	67	0	158	0	69	0	47	0	43	0	202	0	45	0	187	0	
335191	180	0	129	0	72	0	62	0	102	0	152	0	164	0	156	0	62	0	51	0	141	0	48	0	353	0.0113314447592068	81	0	103	0	93	0	71	0	36	0	55	0	64	0	25	0	38	0	181	0	68	0	
832388	66	0	57	0	138	0	78	0	143	0	22	0	133	0	86	0	88	0	117	0	44	0	16	0	41	0	37	0	112	0	68	0	65	0	76	0	84	0	117	0	266	0	214	0.009345794392523364	64	0	133	0	
165640	79	0	70	0.02857142857142857	72	0	79	0	51	0	111	0	165	0	311	0	155	0	73	0	100	0	112	0	28	0	43	0	121	0	49	0	50	0	106	0	236	0	196	0	183	0	74	0	61	0	28	0	
13306	128	0	89	0	94	0	16	0	180	0	89	0	133	0	193	0	32	0	141	0	138	0	116	0	155	0	138	0	64	0	110	0	22	0	35	0	38	0.05263157894736842	162	0	50	0	364	0	55	0	139	0	
120949	38	0	79	0	72	0	39	0	149	0	59	0	25	0	60	0	135	0	100	0	260	0	54	0	73	0	165	0	132	0	87	0.022988505747126436	222	0	77	0	43	0	59	0	42	0	108	0	166	0	31	0	
38316	127	0	91	0.02197802197802198	146	0	110	0	255	0.00784313725490196	37	0	69	0	97	0	35	0	44	0	105	0	61	0	160	0	131	0	102	0	85	0	142	0	100	0	113	0	74	0	102	0	64	0	58	0	41	0	
105202	57	0	150	0	28	0	148	0	120	0	150	0	151	0	134	0	100	0	146	0	36	0	91	0	26	0	51	0	34	0	53	0	55	0	173	0	232	0.02586206896551724	139	0	222	0	109	0	180	0	67	0	
92499	158	0	189	0	102	0	83	0	127	0	124	0	97	0	144	0	83	0	106	0	213	0	42	0	210	0	205	0	127	0	256	0	21	0	96	0	64	0	243	0	322	0.006211180124223602	59	0	24	0	52	0	
3880	15	0	99	0	19	0	82	0	75	0	234	0	33	0	30	0	215	0	80	0	188	0.026595744680851064	81	0	15	0	35	0	108	0	76	0	154	0	256	0	118	0	137	0	222	0	84	0.047619047619047616	108	0	43	0	
3108	66	0	82	0.024390243902439025	53	0.03773584905660377	65	0	87	0	122	0	173	0.011560693641618497	269	0	166	0.018072289156626505	154	0	73	0	88	0	33	0	113	0	69	0	87	0	93	0	142	0	85	0	167	0	69	0	57	0	68	0	148	0	
52411	30	0	210	0	106	0	94	0	67	0	73	0	36	0	168	0.011904761904761904	101	0	178	0	36	0	28	0	200	0.015	74	0	279	0	66	0	108	0	56	0	97	0	92	0	68	0	91	0	60	0	53	0	
270650	259	0	115	0	145	0.027586206896551724	71	0	177	0	115	0	93	0	53	0	22	0	89	0	44	0	65	0	206	0	70	0	51	0	51	0	52	0	40	0	22	0	95	0	41	0	33	0	37	0	222	0	
1127	145	0.013793103448275862	72	0	78	0	93	0.021505376344086023	131	0	139	0	201	0	112	0	30	0	45	0	72	0	123	0	92	0	22	0	279	0	129	0	19	0	22	0	123	0	91	0	17	0	55	0	119	0	318	0	
901	280	0.007142857142857143	96	0	19	0	103	0.019417475728155338	181	0	83	0	132	0	147	0	39	0	46	0	118	0	36	0	45	0	138	0	228	0	69	0	106	0	26	0	64	0	65	0	56	0	100	0	280	0	89	0	
58920	148	0	318	0	238	0	41	0	257	0	65	0	92	0	76	0	90	0	45	0	54	0	47	0	38	0	37	0	77	0	33	0	116	0	248	0	28	0	71	0	93	0	120	0.016666666666666666	117	0	58	0	
1361	108	0	59	0	43	0	171	0	52	0	50	0	104	0	288	0.013888888888888888	247	0	27	0	64	0	128	0	80	0	63	0	268	0	220	0	33	0	214	0	37	0	126	0	153	0	68	0	62	0	91	0	
62764	107	0	263	0	18	0	68	0	196	0	53	0	207	0	195	0	94	0	37	0	62	0	179	0	48	0	56	0	75	0	289	0.010380622837370242	339	0	64	0	211	0	50	0	55	0	74	0	117	0	54	0	
173763	36	0	34	0	41	0	91	0	72	0	126	0	109	0.027522935779816515	210	0	123	0	74	0	47	0	93	0	50	0.08	239	0.008368200836820083	79	0	41	0	103	0	126	0	243	0	93	0.021505376344086023	154	0	40	0	43	0	166	0	
1712	192	0	60	0	154	0	215	0	69	0	42	0	147	0	41	0	112	0	36	0	152	0	124	0	41	0	21	0	214	0.018691588785046728	26	0	102	0	140	0	145	0	47	0	54	0	64	0	16	0	89	0.02247191011235955	
173752	125	0	202	0	73	0	52	0	296	0	43	0	45	0	66	0	124	0	52	0	75	0	118	0	69	0.028985507246376812	36	0	111	0	54	0	171	0	241	0	100	0.03	51	0	21	0	22	0	116	0	32	0	
17157	167	0	107	0	95	0.021052631578947368	179	0	71	0	22	0	30	0	192	0.015625	116	0.017241379310344827	287	0	106	0	124	0	126	0	102	0	226	0	35	0	45	0	187	0	84	0	51	0	191	0	35	0	330	0	136	0	
116351	124	0	38	0.05263157894736842	140	0	47	0	42	0	160	0	151	0	188	0	200	0	147	0	31	0	20	0	63	0	59	0	84	0	226	0	70	0	106	0	183	0	44	0	48	0	16	0	106	0	137	0	
745	48	0	77	0	106	0	146	0	51	0	98	0.02040816326530612	174	0	50	0	260	0	130	0.015384615384615385	158	0	167	0.08383233532934131	106	0	61	0	45	0	62	0.03225806451612903	149	0	143	0.11188811188811189	74	0	121	0	255	0.023529411764705882	51	0	81	0	109	0	
3685	73	0.0273972602739726	109	0.01834862385321101	102	0	181	0	26	0	37	0	32	0	61	0	39	0	300	0	158	0	19	0	127	0	215	0	122	0	118	0	158	0	57	0	45	0	311	0	462	0	66	0	72	0	52	0	
557993	266	0	157	0.012738853503184714	187	0	221	0	131	0	182	0	262	0	108	0	144	0	54	0	148	0	60	0	21	0	106	0	70	0	81	0	266	0	53	0	205	0	26	0	26	0	19	0	96	0	215	0	
118580	18	0	95	0	272	0	26	0	70	0	71	0	121	0	97	0	227	0.00881057268722467	130	0	145	0	166	0	163	0	32	0	68	0	94	0	145	0	88	0	249	0	46	0	110	0	28	0	226	0	31	0	
159300	165	0	60	0	72	0	68	0	135	0	160	0	30	0	53	0	55	0	92	0	89	0	170	0	27	0	182	0	37	0	178	0	67	0	27	0	152	0	70	0.02857142857142857	348	0	102	0	67	0	99	0	
28994	144	0	124	0	184	0	71	0	71	0	110	0.02727272727272727	105	0	96	0	30	0	48	0	125	0	301	0	151	0	180	0	96	0	135	0	74	0	22	0	252	0	28	0	158	0	144	0	294	0	81	0	
255758	64	0.046875	65	0.03076923076923077	107	0	31	0	90	0	26	0	192	0	45	0	126	0	215	0	23	0	150	0	197	0	119	0	33	0	83	0	186	0	61	0	34	0	75	0	86	0	110	0	133	0	148	0	
57911	53	0	74	0	65	0	56	0	89	0	147	0	123	0	25	0	89	0	237	0	56	0	51	0	108	0	97	0	186	0	96	0	150	0.02	133	0	129	0	43	0	120	0	119	0	333	0	172	0	
45280	168	0.03571428571428571	82	0.024390243902439025	149	0.020134228187919462	247	0	148	0	46	0	127	0	121	0	28	0	56	0	166	0	32	0	33	0	56	0	49	0	113	0	31	0	66	0	129	0	248	0	122	0	69	0	50	0	55	0	
17238	34	0	29	0	31	0	39	0	100	0	71	0	41	0	25	0	142	0	216	0	77	0	249	0	112	0	71	0	142	0	34	0	185	0	54	0	128	0	57	0	143	0	107	0	227	0.013215859030837005	107	0	
3820	185	0	104	0	220	0	155	0	185	0	218	0.009174311926605505	87	0	55	0	223	0	55	0	128	0	62	0	25	0	33	0	114	0	167	0	65	0	65	0	279	0	177	0	80	0	118	0	19	0	73	0	
62065	20	0	72	0.027777777777777776	35	0	32	0	144	0	182	0	20	0	201	0	111	0	93	0	49	0	46	0	124	0	32	0	70	0	83	0	47	0	135	0	262	0	323	0	68	0	167	0	77	0	253	0	
392	185	0	141	0.2765957446808511	160	0	149	0.1476510067114094	78	0.14102564102564102	39	0.1794871794871795	53	0.03773584905660377	196	0.061224489795918366	26	0.07692307692307693	153	0.10457516339869281	167	0.011976047904191617	109	0.01834862385321101	45	0.13333333333333333	86	0	111	0.05405405405405406	37	0.08108108108108109	19	0	91	0	39	0.05128205128205128	64	0.03125	102	0	247	0.016194331983805668	17	0	91	0	
1248	35	0	227	0.013215859030837005	20	0	94	0	214	0	185	0.021621621621621623	164	0	68	0	85	0	67	0	164	0	171	0	102	0	301	0	28	0	143	0	30	0	147	0	47	0	137	0	213	0	65	0	45	0	128	0	
703	86	0	131	0	126	0	23	0	342	0	102	0	58	0	20	0	172	0	64	0.046875	230	0	140	0.014285714285714285	20	0	105	0.01904761904761905	189	0.026455026455026454	80	0.025	110	0.02727272727272727	49	0	29	0.06896551724137931	141	0.03546099290780142	182	0.04945054945054945	86	0.046511627906976744	197	0	76	0.05263157894736842	
848835	154	0	35	0	87	0	198	0	224	0	55	0	53	0	26	0	176	0	97	0	136	0	332	0	24	0	48	0	146	0	168	0	18	0	109	0.01834862385321101	155	0	29	0	125	0	182	0	285	0	124	0	
173762	119	0	48	0	68	0	101	0	54	0	87	0	125	0.024	36	0	168	0	51	0	54	0	49	0	72	0.027777777777777776	45	0	214	0	50	0	165	0	71	0	283	0.0176678445229682	120	0	113	0	84	0	87	0	57	0	
3901193	78	0	46	0	142	0	106	0	28	0	33	0	375	0.005333333333333333	45	0	129	0	120	0	44	0	154	0	19	0	38	0	79	0	21	0	67	0	72	0	78	0	77	0	119	0	173	0	120	0	27	0	
128936	177	0.01694915254237288	145	0	27	0	137	0	83	0	348	0	183	0	103	0	83	0	58	0	62	0	175	0	34	0	96	0	221	0	68	0	33	0	112	0	27	0	15	0	57	0	179	0	100	0	68	0	
201806	84	0	79	0	229	0	62	0	44	0	142	0.014084507042253521	177	0	133	0	170	0	37	0	111	0	216	0	48	0	78	0	52	0	57	0	107	0	99	0	148	0	166	0	190	0	32	0	171	0	54	0	
432056	120	0	157	0	362	0	182	0	93	0	111	0	150	0	113	0	92	0	181	0	32	0	160	0	206	0	177	0	69	0	128	0	140	0	20	0	42	0.047619047619047616	97	0	113	0	101	0	53	0	393	0	
3633	50	0	35	0	82	0	63	0	47	0	81	0	137	0	126	0.015873015873015872	95	0	45	0	132	0	233	0	38	0	150	0	89	0	62	0	176	0	112	0	170	0	42	0	37	0	119	0	33	0	128	0	
107399	51	0.058823529411764705	106	0	72	0	104	0	139	0	185	0	118	0	36	0	127	0	140	0	112	0	107	0	23	0	74	0	142	0	38	0	61	0	115	0	49	0	68	0	69	0	67	0	19	0	112	0	
1338	83	0	51	0	88	0	103	0	146	0	239	0	120	0	109	0	75	0.02666666666666667	35	0	192	0.010416666666666666	17	0	36	0	74	0	73	0	157	0	152	0	187	0	303	0	78	0	90	0	246	0	53	0.03773584905660377	171	0	
32045	55	0	94	0	91	0	56	0	15	0	69	0	125	0	54	0	96	0	145	0	232	0.008620689655172414	98	0	214	0	37	0	69	0	93	0	109	0	104	0.019230769230769232	97	0	94	0	182	0	141	0.014184397163120567	44	0	144	0	
18345	35	0	91	0	79	0	22	0	45	0	62	0	188	0	46	0	190	0.010526315789473684	35	0	138	0	121	0	112	0	68	0	89	0	170	0	26	0	59	0	32	0	170	0	33	0	190	0	61	0	31	0	
12306	86	0	35	0	102	0	226	0	59	0	184	0	70	0	66	0	128	0	47	0	136	0	63	0	84	0.047619047619047616	115	0.043478260869565216	171	0	75	0	24	0	50	0	74	0.04054054054054054	121	0.01652892561983471	54	0	43	0	105	0	54	0	
2325026	114	0	48	0	67	0	149	0	115	0	65	0	83	0	72	0	95	0	189	0	30	0	48	0	73	0	49	0	78	0	204	0.00980392156862745	127	0	23	0	84	0	97	0	124	0	62	0	168	0	98	0	
164	164	0	24	0	40	0	186	0	76	0	298	0	75	0	64	0	120	0.03333333333333333	69	0.057971014492753624	59	0.0847457627118644	98	0.05102040816326531	263	0	115	0.017391304347826087	60	0.03333333333333333	134	0.029850746268656716	80	0.075	135	0.037037037037037035	136	0.022058823529411766	111	0.05405405405405406	61	0.03278688524590164	119	0.04201680672268908	174	0.011494252873563218	62	0.03225806451612903	
10822	113	0	59	0.05084745762711865	125	0	51	0	28	0	117	0	241	0	40	0	114	0	61	0	25	0	54	0	169	0	241	0	146	0	61	0	112	0	123	0.016260162601626018	56	0	325	0	44	0	68	0	150	0	223	0	
27664	101	0	309	0	125	0	142	0	135	0	187	0	17	0	61	0	181	0	104	0	46	0	38	0	162	0	77	0.025974025974025976	110	0	43	0	126	0	202	0	120	0	27	0	122	0	67	0	37	0	26	0	
212905	154	0	31	0	113	0	46	0	123	0	116	0	56	0	66	0	57	0	307	0	31	0	47	0	60	0	21	0	82	0	41	0	117	0	24	0	143	0.013986013986013986	196	0	132	0	41	0	67	0	77	0	
382187	101	0	64	0	153	0	155	0	173	0	99	0	104	0	15	0	117	0	161	0	44	0	69	0	53	0	51	0	225	0	85	0	99	0	163	0	121	0	90	0	338	0	27	0	278	0.01079136690647482	58	0	
4663	57	0	85	0	49	0	211	0	112	0	110	0.02727272727272727	95	0	188	0	85	0	51	0	54	0	64	0	31	0	40	0	145	0.013793103448275862	121	0.04132231404958678	179	0	142	0.04225352112676056	135	0	152	0	189	0.021164021164021163	147	0	213	0	25	0	
16894	148	0	76	0	235	0	152	0	87	0.022988505747126436	98	0	207	0	95	0	62	0	95	0	38	0	86	0	53	0	27	0	131	0	165	0	270	0	146	0	126	0	102	0	19	0	195	0	79	0	184	0	
1061943	69	0	182	0	88	0	194	0	247	0	76	0	91	0	68	0	31	0	34	0	172	0	103	0	173	0	45	0	125	0	98	0	71	0	31	0	20	0	161	0	82	0	128	0	169	0	321	0.006230529595015576	
23625	51	0	170	0	93	0	40	0	118	0	85	0	245	0	104	0	122	0	26	0	284	0.007042253521126761	74	0	54	0	60	0	168	0	131	0	44	0	182	0	409	0	140	0	246	0	21	0	322	0.006211180124223602	36	0	
2679	24	0	252	0	30	0	60	0	110	0	77	0	33	0	47	0	140	0	169	0	324	0	154	0	242	0	185	0.016216216216216217	38	0	27	0	154	0	95	0	197	0	199	0.020100502512562814	47	0	98	0	35	0	49	0	
37152	64	0.03125	311	0	82	0	36	0	20	0	123	0	115	0	25	0	63	0	90	0	153	0	103	0	268	0	58	0	93	0	199	0	82	0	32	0	126	0	17	0	196	0	60	0	31	0	47	0	
4150	103	0	25	0	29	0	23	0	204	0	33	0	101	0	53	0	168	0	131	0	59	0	123	0	129	0	73	0	157	0	58	0	105	0.01904761904761905	198	0	41	0	20	0	107	0	26	0	140	0.02142857142857143	211	0.014218009478672985	
2560167	121	0	110	0	117	0	89	0	44	0	66	0	50	0	84	0	82	0	57	0	46	0	246	0	100	0	57	0	382	0	45	0	62	0	115	0.017391304347826087	62	0	61	0	112	0	198	0	28	0	148	0	
34966	111	0	109	0	88	0	95	0	65	0	82	0	55	0	38	0	48	0	106	0	297	0.010101010101010102	133	0	135	0	38	0	77	0	161	0	231	0.008658008658008658	49	0	125	0	95	0	49	0	39	0	37	0	58	0	
639785	57	0	52	0	87	0	25	0	87	0	142	0	81	0	50	0	22	0	143	0	103	0	60	0	177	0	31	0	58	0	146	0.0136986301369863	168	0	64	0	40	0	24	0	29	0	62	0	50	0	137	0	
11157	277	0.007220216606498195	113	0.017699115044247787	128	0	371	0	36	0	75	0	201	0	15	0	118	0	76	0	128	0	148	0	293	0	60	0	68	0	177	0	143	0	30	0	62	0	70	0	153	0	22	0	77	0	249	0	
95237	38	0	70	0	80	0	201	0	28	0.07142857142857142	110	0	85	0	19	0	56	0	133	0	141	0	49	0	43	0	90	0	199	0	16	0	92	0	21	0	20	0	78	0	34	0	76	0	51	0	74	0	
128707	115	0.034782608695652174	110	0	209	0	79	0	83	0.024096385542168676	42	0	155	0	81	0	81	0	19	0	51	0	36	0	22	0	121	0	271	0	360	0	84	0	104	0	105	0	197	0	105	0	65	0	124	0	69	0	
1720288	37	0	16	0	76	0.02631578947368421	20	0	123	0	87	0	59	0	99	0	48	0	38	0	50	0	215	0	85	0	132	0	87	0	227	0	113	0	263	0	114	0	126	0	42	0	127	0	65	0	295	0	
110376	154	0	73	0	120	0	36	0	73	0	31	0	80	0	69	0	130	0	137	0	32	0	28	0	15	0	128	0	46	0	26	0	61	0.03278688524590164	54	0	65	0	78	0	62	0.03225806451612903	146	0	82	0	188	0	
744451	293	0.017064846416382253	52	0	105	0	18	0	65	0	28	0	146	0	323	0	279	0	35	0	201	0	58	0	143	0	128	0	185	0	158	0	262	0	55	0	63	0	72	0	35	0	123	0	128	0	146	0	
718782	46	0	96	0	50	0	116	0	164	0	182	0	119	0	153	0	87	0	21	0	25	0	37	0	109	0	72	0	21	0	189	0	85	0	89	0	79	0	122	0	132	0.015151515151515152	101	0	25	0	38	0	
48535	15	0	101	0	72	0	114	0	38	0	162	0	133	0	47	0	49	0	37	0	61	0	174	0	85	0	33	0	39	0	69	0	91	0.02197802197802198	120	0	166	0	25	0	119	0	178	0	21	0	112	0	
294	81	0	109	0	15	0	165	0	175	0	34	0	92	0	115	0	282	0.010638297872340425	31	0	232	0	150	0	55	0	199	0	130	0	86	0	204	0	195	0	63	0	164	0	147	0	33	0	73	0	60	0	
11672	97	0.020618556701030927	75	0	25	0	74	0	42	0	216	0	88	0	81	0	248	0	111	0	414	0	73	0	178	0	72	0	40	0	145	0	171	0	101	0	59	0	79	0	160	0	122	0	196	0	57	0	
237524	148	0	229	0	154	0	28	0	124	0	70	0	50	0.06	95	0	60	0	79	0	177	0	19	0	225	0	52	0	36	0	23	0	321	0	43	0	86	0	43	0	36	0	209	0	62	0	16	0	
83217	276	0	27	0	490	0	93	0	97	0	44	0	26	0	153	0	96	0	118	0	21	0	241	0	167	0.011976047904191617	36	0	196	0	243	0	35	0	88	0	73	0	128	0	62	0	43	0	120	0	101	0	
1435	45	0	443	0.01805869074492099	228	0	106	0	286	0	109	0.03669724770642202	77	0.06493506493506493	131	0.030534351145038167	159	0.05660377358490566	27	0	104	0	94	0	37	0.08108108108108109	86	0.08139534883720931	103	0.038834951456310676	113	0.017699115044247787	89	0	130	0	26	0.07692307692307693	136	0.04411764705882353	82	0.036585365853658534	260	0	31	0.06451612903225806	155	0	
3511996	116	0	96	0	304	0	143	0	200	0	20	0	113	0	173	0	191	0	44	0	62	0	102	0	121	0	100	0	168	0.011904761904761904	148	0	259	0	348	0	98	0	207	0	134	0	108	0	61	0	58	0	
76161	76	0	64	0	119	0	54	0	243	0	95	0	237	0	87	0	89	0	155	0	166	0	249	0.008032128514056224	28	0	75	0	254	0	143	0	228	0	156	0	100	0	109	0	31	0	35	0	196	0	109	0	
2203	180	0	145	0	34	0	113	0	218	0	210	0	208	0	61	0	143	0	106	0.018867924528301886	77	0	26	0	50	0	90	0	137	0	74	0	66	0	102	0	61	0	111	0	71	0	96	0	101	0	35	0	
1448453	46	0	50	0	79	0	32	0	40	0	106	0	62	0	64	0	120	0	87	0	84	0	138	0	131	0	88	0	93	0	39	0	242	0	102	0	87	0	254	0.007874015748031496	100	0	22	0	149	0	100	0	
17317	136	0	42	0	90	0	158	0	153	0	76	0	74	0	151	0	215	0	355	0	66	0	82	0	191	0	56	0	58	0	61	0	89	0	153	0	77	0	150	0	103	0.02912621359223301	36	0	36	0	182	0	
