mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	
49139	90	0	164	0	64	0	17	0	135	0	82	0	69	0	50	0	138	0	95	0	83	0	30	0	41	0	77	0	59	0	102	0	58	0	122	0	183	0.01092896174863388	191	0	
7578	19	0	119	0	296	0	60	0	42	0	59	0	41	0	109	0	144	0	19	0	205	0	204	0	163	0	131	0.015267175572519083	38	0.05263157894736842	120	0	80	0	134	0	120	0	272	0	
105882	31	0	109	0	55	0	243	0	155	0	156	0	188	0	158	0	204	0	53	0	94	0	181	0.011049723756906077	141	0	19	0	200	0	77	0	66	0	46	0	150	0	140	0	
169131	36	0	44	0	132	0	78	0	33	0	63	0	110	0	81	0	195	0	60	0	78	0	127	0	37	0	200	0	47	0	78	0	106	0	61	0	123	0.024390243902439025	68	0	
65922	60	0	274	0	54	0	66	0	103	0	36	0	77	0.025974025974025976	176	0	149	0	66	0	116	0	29	0	20	0	48	0	172	0	51	0	46	0	124	0	73	0	81	0	
1087953	74	0	94	0	51	0	138	0	41	0	118	0	74	0	64	0	118	0	47	0	450	0	81	0	106	0	200	0.015	122	0	25	0	24	0	66	0	182	0	43	0	
10570	152	0	27	0	91	0	87	0	33	0	127	0	129	0	34	0	81	0	132	0	277	0	89	0	79	0	23	0	61	0	63	0	120	0	43	0	192	0.010416666666666666	24	0	
366917	106	0	172	0	80	0	258	0	70	0	153	0.013071895424836602	185	0	172	0	60	0	86	0	97	0	46	0	65	0	102	0	33	0	43	0	70	0	71	0	84	0	44	0	
8566	161	0	45	0	121	0.01652892561983471	94	0	48	0	57	0	191	0	401	0	153	0	66	0	33	0	28	0	73	0	112	0.017857142857142856	165	0	113	0	28	0	96	0	21	0	96	0	
168289	79	0	37	0	69	0	86	0	115	0	184	0	65	0	120	0	207	0	31	0	100	0	174	0	76	0	62	0	80	0	19	0	250	0.008	67	0	130	0	60	0	
380704	156	0	138	0	319	0	42	0	113	0	127	0	228	0	48	0	75	0	65	0	210	0	89	0	184	0.010869565217391304	321	0	304	0	183	0	119	0	38	0	58	0	191	0	
755989	175	0	284	0	40	0	60	0	45	0	245	0	95	0.021052631578947368	136	0	107	0	165	0	44	0	47	0	66	0	16	0	66	0	38	0	106	0	33	0	57	0	82	0	
7966	85	0	195	0.010256410256410256	19	0	138	0.014492753623188406	54	0	141	0	228	0	151	0	17	0	261	0	262	0	16	0	72	0	67	0	116	0	18	0	145	0	21	0	250	0	160	0.0125	
7558	113	0	56	0	99	0	74	0	114	0	90	0.03333333333333333	57	0	244	0	88	0	54	0	288	0	113	0	162	0	27	0	121	0	38	0	63	0	175	0	32	0	164	0	
328811	40	0	200	0	159	0	27	0	109	0	111	0	36	0.05555555555555555	154	0	93	0	55	0	143	0	72	0	180	0	89	0	142	0	127	0	46	0	49	0	99	0	97	0	
11630	39	0	254	0.011811023622047244	75	0	371	0	188	0	78	0	121	0	126	0	40	0	52	0	141	0.014184397163120567	29	0	122	0	58	0	114	0	300	0.01	86	0	282	0.0070921985815602835	81	0	138	0	
62917	347	0	202	0	125	0	133	0	71	0	293	0.006825938566552901	118	0	98	0	249	0	65	0	144	0	59	0	150	0	106	0	118	0	40	0	116	0	40	0	43	0	115	0	
15559	106	0	171	0	121	0	107	0.018691588785046728	149	0.013422818791946308	88	0	130	0	54	0	158	0	15	0	87	0	107	0	178	0	27	0	411	0	53	0	54	0	186	0	82	0	70	0	
148593	144	0	138	0	53	0	103	0	88	0	141	0	42	0	135	0	98	0	68	0	74	0	176	0.011363636363636364	115	0	86	0	131	0	74	0	68	0	69	0	93	0	80	0	
250859	180	0	98	0	26	0	164	0	47	0	123	0	100	0	38	0	68	0	96	0	162	0	20	0	168	0.011904761904761904	93	0	23	0	73	0	42	0	116	0	126	0	77	0	
201951	72	0	125	0	172	0	216	0	280	0	51	0	161	0	189	0	81	0	172	0	164	0	41	0	23	0	19	0	224	0	276	0	46	0	94	0	302	0.009933774834437087	103	0	
8385	59	0	89	0	85	0	376	0	127	0	50	0	106	0	253	0	65	0	20	0	33	0	49	0	43	0	53	0	149	0	109	0.027522935779816515	43	0	187	0	148	0.02702702702702703	83	0	
19183	160	0.0125	134	0	87	0	57	0	163	0	92	0	77	0	75	0	150	0	62	0	221	0	22	0	100	0	69	0	148	0	219	0	54	0	63	0	35	0	48	0	
2226120	107	0	66	0	60	0	103	0.019417475728155338	291	0	128	0	100	0	112	0	211	0	52	0	44	0	102	0	113	0	186	0	81	0	67	0	42	0	84	0	141	0	33	0	
231087	50	0	33	0	93	0	113	0	46	0	120	0	40	0	96	0.020833333333333332	223	0	98	0	181	0	83	0	77	0	41	0	24	0	32	0	29	0	48	0	70	0	142	0	
9416	16	0	67	0	143	0	122	0.01639344262295082	100	0	30	0	83	0	28	0	57	0	35	0	44	0	61	0	166	0	84	0	287	0	153	0	58	0	36	0	171	0	143	0	
19335	96	0	27	0	85	0	48	0	55	0	25	0	40	0	49	0	97	0	78	0	115	0	39	0	197	0.01015228426395939	80	0	59	0	68	0	154	0	140	0	191	0	50	0	
9280	275	0.025454545454545455	26	0.07692307692307693	76	0.039473684210526314	85	0	66	0	152	0	54	0	276	0.010869565217391304	105	0	127	0	63	0	55	0	73	0	47	0	103	0	188	0	51	0	51	0	97	0	175	0	
493731	356	0.008426966292134831	107	0	37	0	91	0	96	0	204	0	190	0	124	0	15	0	67	0	151	0	83	0	95	0	56	0	65	0	90	0	18	0	71	0	76	0	99	0	
1	84	0.10714285714285714	90	0.17777777777777778	147	0.20408163265306123	307	0.22149837133550487	57	0.24561403508771928	36	0.25	136	0.19852941176470587	43	0.13953488372093023	55	0.12727272727272726	84	0.20238095238095238	90	0.2222222222222222	189	0.20105820105820105	106	0.16037735849056603	42	0.2857142857142857	76	0.21052631578947367	72	0.1527777777777778	145	0.15862068965517243	125	0.248	23	0.08695652173913043	26	0.23076923076923078	
653402	101	0	44	0	185	0	120	0	233	0.012875536480686695	313	0	16	0	119	0	96	0	52	0	113	0	94	0	150	0	196	0	70	0	56	0	19	0	69	0	84	0	32	0	
157474	81	0	212	0.009433962264150943	16	0	78	0	37	0	31	0	213	0	127	0	75	0	99	0.020202020202020204	101	0	21	0	45	0	435	0	202	0	133	0	123	0	385	0	17	0	97	0	
2983	44	0	244	0	114	0	108	0	57	0	150	0	74	0	341	0.011730205278592375	122	0	61	0	70	0	104	0.019230769230769232	37	0	74	0	244	0.00819672131147541	121	0	308	0	79	0	78	0	25	0	
26269	89	0	101	0	120	0	166	0	18	0.1111111111111111	78	0	138	0	201	0	99	0	58	0	137	0	194	0	28	0	263	0	49	0	29	0	87	0	41	0	99	0.020202020202020204	48	0	
39662	79	0	113	0	99	0	85	0	138	0	440	0.004545454545454545	91	0	65	0	119	0	98	0	93	0	49	0	30	0	127	0	33	0	182	0	105	0	98	0	323	0	108	0	
1453	97	0.020618556701030927	189	0.010582010582010581	239	0.012552301255230125	209	0	248	0	86	0	32	0	66	0.030303030303030304	37	0	63	0	63	0	147	0	73	0	91	0	58	0	118	0.025423728813559324	160	0	55	0	194	0	177	0	
5089	65	0	242	0	123	0	31	0	325	0	187	0.0106951871657754	89	0	139	0	108	0	180	0	66	0	82	0	274	0	34	0	191	0	56	0	73	0	29	0	118	0	84	0	
2221	108	0	15	0	26	0	88	0	176	0.028409090909090908	160	0	74	0	130	0	26	0	37	0	143	0	155	0	41	0	120	0	145	0	30	0	82	0	48	0	150	0	110	0	
121111	120	0	122	0	115	0	73	0	121	0	35	0	64	0	201	0.014925373134328358	123	0	46	0	43	0	97	0	33	0	150	0	109	0	131	0	128	0	182	0	214	0	300	0	
69665	235	0	73	0	174	0	51	0	69	0	166	0	192	0	156	0	51	0	92	0	97	0	45	0	70	0	152	0.013157894736842105	202	0	57	0	65	0	64	0	56	0	83	0	
23797	194	0	154	0	138	0	17	0	143	0	56	0	141	0	72	0	145	0	82	0	46	0	34	0	80	0	172	0	80	0	144	0	40	0	176	0	122	0.01639344262295082	105	0	
62893	221	0	193	0	139	0	165	0	53	0	77	0	139	0	129	0	300	0	110	0	38	0	275	0	156	0	87	0	59	0	90	0	104	0	56	0	167	0.017964071856287425	28	0	
141074	210	0.009523809523809525	16	0	65	0	51	0	85	0	146	0	196	0	97	0	167	0	35	0	225	0	50	0	169	0	167	0	27	0	212	0	20	0	74	0	132	0	108	0	
1776	268	0.029850746268656716	108	0.018518518518518517	358	0	212	0.02358490566037736	210	0.009523809523809525	64	0	30	0	19	0	109	0	155	0.012903225806451613	141	0.014184397163120567	149	0.013422818791946308	111	0.02702702702702703	111	0	102	0	71	0	259	0	257	0.011673151750972763	176	0	82	0	
15529	15	0	62	0	227	0	43	0	180	0	26	0	40	0	89	0	157	0	379	0	100	0.02	39	0	170	0	79	0	103	0	201	0	127	0	22	0	84	0	83	0	
8537	179	0	65	0	41	0	28	0	29	0	62	0	85	0	22	0	59	0	163	0	256	0	22	0	56	0	154	0	47	0	31	0	26	0	50	0	27	0	380	0.007894736842105263	
7529	80	0	71	0	43	0	376	0	90	0	179	0	182	0	134	0	60	0	67	0.029850746268656716	165	0	63	0	22	0	72	0	154	0	214	0	77	0	89	0	62	0	218	0	
384904	170	0.011764705882352941	75	0	57	0	90	0	150	0	36	0	89	0	39	0	224	0	68	0	120	0	42	0	79	0	154	0	41	0	149	0	57	0	188	0	67	0	79	0	
7802	134	0.05970149253731343	141	0	35	0	54	0	144	0	63	0	272	0	31	0	45	0	125	0	96	0	344	0.01744186046511628	303	0.013201320132013201	76	0	59	0	24	0	53	0	140	0	30	0	50	0	
71264	75	0	118	0	20	0	127	0	358	0.00558659217877095	326	0	21	0	217	0	127	0	99	0	34	0	132	0	66	0	99	0	239	0	194	0	57	0	47	0	33	0	25	0	
1245953	74	0	79	0	92	0	147	0	56	0	288	0	94	0	135	0	50	0	36	0	81	0	175	0	25	0	181	0.016574585635359115	41	0	108	0	212	0	31	0	258	0	102	0	
35079	86	0	94	0	182	0	74	0	16	0	74	0	110	0	30	0	101	0	289	0	99	0	68	0	90	0	124	0	124	0	180	0.03888888888888889	120	0.025	47	0	101	0	27	0	
276854	359	0	96	0	107	0	39	0	99	0	131	0	104	0	95	0	88	0	78	0	86	0	61	0	75	0	170	0	27	0	89	0	67	0.029850746268656716	51	0	83	0	37	0	
1308117	84	0	200	0	61	0	93	0	173	0	85	0	230	0	104	0	82	0.024390243902439025	39	0	21	0	140	0	90	0	33	0	65	0	70	0	39	0	24	0	99	0	28	0	
8023	80	0	175	0	218	0	39	0	123	0	104	0	68	0	81	0	38	0	77	0	87	0.022988505747126436	20	0	65	0	142	0	65	0	148	0	68	0	264	0	39	0	76	0	
1068083	119	0	117	0	24	0	69	0	108	0	61	0	275	0	212	0	208	0	163	0	88	0	38	0	54	0	99	0	52	0.038461538461538464	54	0	111	0	119	0	51	0	52	0	
267586	80	0	44	0	245	0	66	0	146	0	68	0	43	0	168	0	29	0	102	0	54	0	20	0	127	0	75	0.02666666666666667	141	0	118	0	110	0	133	0	89	0	83	0	
283604	255	0	137	0	84	0	82	0	45	0	25	0	100	0	212	0	84	0	138	0	139	0	49	0	95	0	126	0	18	0	175	0	44	0	120	0	130	0	247	0.008097165991902834	
1371741	35	0	65	0	32	0	254	0	21	0	237	0	44	0	46	0	61	0	165	0	76	0	91	0	100	0	58	0	164	0	83	0	56	0	94	0.02127659574468085	155	0	28	0	
1756	67	0.029850746268656716	242	0.008264462809917356	23	0	142	0.014084507042253521	40	0	111	0	120	0	178	0.03932584269662921	50	0	25	0	119	0	150	0	181	0	138	0	114	0	48	0	30	0	79	0.02531645569620253	158	0.06329113924050633	132	0	
34627	227	0.00881057268722467	132	0	58	0	62	0	96	0	43	0	25	0	103	0	227	0	267	0	95	0	144	0	115	0.017391304347826087	92	0	42	0	53	0	228	0	295	0	46	0	267	0	
353091	86	0	37	0	104	0	87	0	84	0	119	0	45	0	15	0	126	0	123	0	179	0	277	0	50	0	113	0.017699115044247787	110	0	130	0	105	0	55	0	154	0	69	0	
13844	139	0	111	0	62	0	35	0	88	0	48	0	15	0	346	0.011560693641618497	59	0	100	0	210	0	171	0	65	0	211	0	71	0	20	0	109	0	136	0	57	0	78	0	
542431	164	0.012195121951219513	19	0	48	0	60	0	79	0	324	0	48	0	118	0	115	0	91	0	106	0	65	0	48	0	69	0	205	0	67	0	60	0	150	0	127	0	58	0	
17626	31	0	82	0	109	0	23	0	97	0	169	0	48	0	64	0	296	0.013513513513513514	15	0	135	0	247	0	126	0	100	0	213	0	77	0	115	0	56	0	41	0	110	0	
3830	144	0	77	0	287	0	116	0	22	0	341	0	47	0	81	0	242	0	85	0	96	0	131	0	238	0	67	0	119	0	95	0	91	0	94	0	161	0.031055900621118012	110	0	
102655	40	0	27	0	236	0	52	0	42	0	169	0	140	0.014285714285714285	99	0	60	0	57	0	35	0	195	0	75	0	130	0	227	0	168	0	78	0	75	0	119	0	63	0	
571	247	0	40	0	71	0.028169014084507043	150	0.02	80	0.05	157	0.025477707006369428	79	0.05063291139240506	36	0	43	0.06976744186046512	46	0.06521739130434782	57	0.03508771929824561	53	0	159	0.031446540880503145	53	0.05660377358490566	133	0.08270676691729323	126	0.07936507936507936	52	0.038461538461538464	84	0.047619047619047616	39	0.05128205128205128	111	0.09009009009009009	
6483	102	0	34	0	123	0	19	0	109	0	96	0	109	0	313	0	46	0	56	0.03571428571428571	82	0	160	0	241	0	52	0	117	0	202	0	33	0	62	0	98	0	145	0	
32477	31	0	92	0	20	0	149	0	76	0	65	0	69	0	71	0	189	0	104	0	43	0	53	0	122	0	265	0	150	0	108	0	21	0	232	0.008620689655172414	33	0	55	0	
3496	102	0	54	0	72	0	193	0	28	0	70	0	46	0	103	0	133	0	90	0	64	0	231	0	40	0	90	0	96	0	47	0	186	0	228	0	42	0	121	0.024793388429752067	
270999	204	0	140	0	104	0	91	0	52	0	75	0	63	0	77	0	55	0	42	0	99	0	17	0	187	0	139	0	69	0.028985507246376812	165	0	212	0	46	0	38	0	77	0	
36674	21	0	132	0	96	0	133	0	104	0	78	0	71	0	74	0	46	0	55	0	92	0	153	0	151	0.013245033112582781	203	0	134	0	74	0	152	0	112	0	28	0	19	0	
331	212	0.02358490566037736	115	0	140	0	42	0	205	0.02926829268292683	222	0.05405405405405406	86	0.03488372093023256	223	0.017937219730941704	62	0.03225806451612903	29	0	21	0	62	0.03225806451612903	44	0.06818181818181818	184	0	226	0.03982300884955752	119	0.04201680672268908	54	0	161	0.09316770186335403	87	0.034482758620689655	153	0	
260143	93	0	41	0	195	0.010256410256410256	193	0	63	0	245	0	57	0	102	0	114	0	65	0	204	0	21	0	63	0	68	0	251	0	77	0	180	0	91	0	18	0	43	0	
18556	122	0	128	0	36	0	28	0	53	0	178	0	175	0.011428571428571429	47	0	17	0	72	0	44	0	15	0	17	0	48	0	21	0	79	0	22	0	74	0	142	0	28	0	
14284	65	0.03076923076923077	220	0	97	0	38	0	186	0	102	0	44	0	28	0	74	0	87	0	94	0	46	0	147	0.013605442176870748	87	0	228	0	92	0	37	0	147	0	36	0	221	0	
4928	96	0.03125	23	0	76	0.07894736842105263	181	0.011049723756906077	45	0	106	0	136	0.022058823529411766	62	0	84	0	142	0	47	0	128	0	126	0	57	0	15	0	75	0.02666666666666667	46	0	37	0	151	0	80	0	
242	36	0	78	0	67	0	218	0	113	0	37	0	44	0	183	0	85	0	30	0	137	0	74	0	211	0	148	0	158	0	112	0.017857142857142856	110	0	113	0	70	0	85	0	
41999	196	0	146	0	233	0	60	0	124	0	62	0	84	0	119	0	81	0	46	0	161	0	169	0	37	0	22	0	171	0	22	0	124	0	42	0	40	0	203	0.009852216748768473	
4500	87	0	80	0	137	0	92	0.021739130434782608	252	0	115	0	188	0	52	0	83	0	23	0	113	0	17	0	74	0	163	0	23	0	17	0	92	0	79	0	18	0	141	0	
133000	172	0	93	0	121	0	77	0	273	0	49	0	183	0	190	0	128	0	119	0	77	0	122	0	247	0	176	0	138	0.021739130434782608	47	0	60	0	55	0	278	0	113	0	
54307	82	0	85	0	59	0	31	0	203	0	21	0	55	0	41	0	86	0	294	0	131	0	23	0	80	0	96	0	35	0	120	0	69	0	142	0	223	0.017937219730941704	82	0	
43797	25	0	138	0	68	0	40	0	63	0	92	0	129	0.015503875968992248	47	0	57	0	38	0	115	0	96	0	134	0	139	0	87	0	120	0	135	0	20	0	135	0	35	0	
445655	52	0	280	0	72	0	25	0	144	0	180	0	43	0	77	0	74	0.02702702702702703	57	0	90	0	38	0	42	0	72	0	89	0	98	0	105	0	15	0	63	0	184	0	
5723	46	0	27	0	163	0	93	0	65	0	258	0	153	0	138	0	132	0	64	0	117	0	48	0	20	0	23	0	280	0.02857142857142857	36	0	61	0	160	0	229	0	234	0.01282051282051282	
236163	42	0	62	0	104	0	216	0	104	0	118	0	106	0	193	0	41	0	59	0	79	0	42	0	255	0	76	0	147	0	302	0	15	0	273	0	133	0	184	0.010869565217391304	
1322	57	0	168	0	47	0	37	0	63	0	24	0	91	0	54	0	161	0	39	0	129	0	152	0	68	0	56	0	138	0	87	0	66	0	241	0	55	0	208	0.009615384615384616	
10454	24	0	30	0	29	0	70	0	249	0.012048192771084338	181	0	44	0	56	0	109	0	129	0	155	0	117	0	151	0	53	0	48	0	154	0	238	0	253	0	58	0	24	0	
2275379	79	0	50	0	37	0	59	0	54	0	175	0	53	0	37	0	39	0	70	0	20	0	50	0	77	0	201	0.009950248756218905	35	0	69	0	145	0	32	0	167	0	24	0	
15270	52	0	81	0	42	0	34	0	41	0	132	0	69	0	98	0	181	0	122	0	68	0	47	0	179	0	261	0	160	0.01875	106	0	306	0	113	0	91	0	134	0	
65	146	0.4246575342465753	75	0.4	53	0.4528301886792453	93	0.3010752688172043	31	0.3548387096774194	93	0.25806451612903225	37	0.24324324324324326	92	0.32608695652173914	11	0.2727272727272727	328	0.24695121951219512	230	0.2608695652173913	128	0.28125	107	0.2616822429906542	32	0.25	64	0.375	153	0.2875816993464052	20	0.45	62	0.3225806451612903	413	0.3099273607748184	97	0.4639175257731959	
9258	60	0	151	0	157	0	204	0	91	0	71	0	109	0.01834862385321101	210	0	66	0	148	0	168	0	107	0	100	0	208	0	57	0	120	0	67	0	17	0	263	0	25	0	
3330	39	0	127	0	119	0	193	0	66	0	29	0	140	0	74	0	124	0	144	0	215	0	37	0	302	0	66	0	119	0	226	0	58	0	216	0.009259259259259259	211	0	45	0	
1421560	44	0	79	0	179	0	106	0	79	0	125	0	139	0	48	0	39	0	123	0	208	0	38	0	128	0	205	0	185	0	41	0	80	0	205	0	52	0	134	0.014925373134328358	
7174	107	0	61	0	116	0	109	0	53	0	115	0	23	0	74	0	88	0.022727272727272728	55	0	171	0	61	0	77	0	123	0	90	0	43	0	51	0	43	0	166	0	31	0.06451612903225806	
13801	266	0.015037593984962405	65	0	160	0	59	0.03389830508474576	49	0	91	0	38	0	93	0	110	0	92	0	27	0	80	0	263	0	239	0	32	0	117	0	166	0	65	0	114	0	53	0	
8680	15	0	54	0	91	0	60	0	127	0	63	0	114	0	184	0	106	0	57	0	44	0	192	0	83	0	116	0	80	0	19	0	27	0	64	0	165	0.03636363636363636	136	0	
14026	252	0.015873015873015872	61	0	382	0	54	0	24	0	87	0	139	0	184	0	122	0	108	0	65	0	83	0	202	0	147	0	80	0	221	0.00904977375565611	282	0	89	0	96	0	173	0	
22789	205	0	123	0	117	0	126	0	26	0	73	0	59	0	287	0	162	0	95	0	56	0	149	0	125	0	130	0	170	0	100	0	32	0	126	0	161	0	24	0.08333333333333333	
8193	217	0.041474654377880185	49	0.04081632653061224	132	0	132	0	147	0.027210884353741496	35	0	479	0.012526096033402923	61	0	67	0	131	0	266	0	135	0.014814814814814815	117	0.017094017094017096	34	0	59	0	49	0	24	0	154	0	74	0	36	0	
6043	31	0	182	0	77	0	169	0.011834319526627219	228	0	207	0	187	0	154	0	45	0	94	0	43	0	84	0.023809523809523808	90	0	75	0	87	0	162	0	19	0	65	0	84	0	89	0	
145101	247	0.008097165991902834	76	0	72	0	73	0	70	0	40	0	58	0	15	0	35	0	173	0	25	0	34	0	77	0	172	0	35	0	21	0	343	0	34	0	86	0	72	0	
19908	29	0	82	0	86	0	183	0	144	0	117	0.017094017094017096	111	0	34	0	145	0	140	0	74	0	64	0	34	0	39	0	43	0	152	0	276	0	100	0	19	0	46	0	
12339	32	0	258	0.007751937984496124	113	0	164	0	138	0.014492753623188406	22	0	44	0	159	0	47	0	65	0	115	0	32	0	160	0.0125	27	0	23	0	70	0	43	0	203	0	186	0	60	0	
100818	46	0	318	0	87	0	21	0	19	0	366	0	87	0	179	0	189	0.010582010582010581	71	0	147	0	256	0	171	0	99	0	121	0	239	0	51	0	17	0	124	0	115	0	
293674	75	0	51	0	170	0	60	0	201	0	65	0	161	0	130	0	78	0	101	0	38	0	66	0	63	0	266	0	30	0	22	0	96	0	70	0	82	0	268	0.007462686567164179	
415	175	0.04	134	0.04477611940298507	81	0.06172839506172839	118	0	94	0	223	0.03139013452914798	108	0.037037037037037035	169	0.08284023668639054	48	0	15	0	52	0.057692307692307696	61	0.08196721311475409	73	0	88	0	59	0	314	0.022292993630573247	160	0.025	203	0.03940886699507389	155	0.04516129032258064	92	0	
44994	99	0	21	0	53	0	47	0	68	0	172	0	38	0	47	0	168	0	76	0	139	0	72	0	127	0	180	0	139	0	239	0	47	0	248	0.012096774193548387	122	0	144	0	
25128	18	0	32	0	39	0	48	0	111	0	293	0	134	0	165	0.01818181818181818	108	0	91	0	114	0	55	0	44	0	151	0	99	0	193	0	84	0	163	0	227	0	167	0	
59196	228	0	242	0	65	0	156	0.019230769230769232	312	0	126	0	85	0	38	0	217	0	422	0	128	0.015625	255	0	103	0	61	0	79	0	70	0	45	0	211	0	58	0	147	0	
56628	68	0	326	0	51	0	33	0	127	0	95	0	88	0	167	0.011976047904191617	36	0	125	0	181	0	211	0	24	0	220	0	97	0	47	0	71	0	62	0	155	0	174	0	
2826	64	0.046875	98	0.061224489795918366	69	0.043478260869565216	58	0	89	0.0449438202247191	78	0.038461538461538464	162	0.018518518518518517	61	0	165	0.030303030303030304	128	0	190	0.015789473684210527	155	0.012903225806451613	64	0	202	0.01485148514851485	89	0	34	0	188	0	63	0	31	0	191	0	
62022	87	0	330	0.00909090909090909	40	0	152	0	161	0	69	0	127	0	89	0	89	0	65	0	74	0	58	0	59	0	177	0	99	0	48	0	15	0	53	0	89	0	271	0	
6183	35	0	118	0	40	0	311	0.03536977491961415	73	0.0273972602739726	64	0	233	0	284	0.017605633802816902	152	0	119	0	75	0	93	0	132	0	258	0	78	0	78	0	123	0	17	0	38	0.05263157894736842	168	0.05952380952380952	
110589	274	0	59	0	277	0	301	0	30	0	109	0	118	0	53	0	193	0.010362694300518135	91	0	64	0	80	0	67	0	86	0	92	0	72	0	96	0	57	0	65	0	86	0	
252204	162	0	30	0	24	0	59	0	128	0	150	0	231	0	127	0	66	0	117	0.017094017094017096	145	0	95	0	33	0	238	0	217	0	55	0	203	0	24	0	19	0	69	0	
890	334	0.008982035928143712	102	0	81	0.06172839506172839	195	0.010256410256410256	91	0	151	0	17	0	41	0	159	0.03773584905660377	37	0	151	0	65	0.03076923076923077	120	0	140	0	118	0	34	0	40	0	67	0	197	0	27	0	
50673	54	0	103	0	46	0	93	0	125	0	24	0	177	0.01694915254237288	69	0	125	0	30	0	46	0	176	0	37	0	257	0	311	0	51	0	111	0	43	0	128	0	125	0	
19462	221	0.013574660633484163	126	0	243	0	113	0	25	0	63	0	123	0	37	0	103	0	94	0	157	0	343	0	47	0	72	0	212	0	68	0	187	0	117	0	194	0	266	0	
60623	48	0	143	0	413	0	50	0	41	0	193	0	156	0	299	0	118	0.01694915254237288	164	0	153	0	70	0	68	0	74	0	16	0	17	0	57	0	125	0	135	0	152	0	
44273	45	0	92	0	136	0	37	0	151	0	91	0	38	0	167	0	446	0	76	0	199	0.010050251256281407	91	0	419	0	152	0	165	0	129	0	19	0	161	0	50	0	125	0	
653452	205	0.01951219512195122	107	0	121	0	65	0	48	0	34	0	136	0	114	0	130	0	71	0	29	0	81	0	178	0	186	0	37	0	149	0	39	0	314	0	113	0	74	0	
43766	143	0	26	0	167	0	191	0	228	0.008771929824561403	65	0	47	0	23	0	77	0	137	0	56	0	35	0	40	0	142	0.014084507042253521	181	0	137	0	35	0	20	0	52	0	130	0	
2199	30	0	265	0	89	0	86	0	62	0	121	0	69	0	152	0	30	0	170	0.011764705882352941	145	0	108	0	99	0	30	0	178	0	45	0	35	0	27	0	89	0	67	0	
4834	76	0	139	0	15	0	25	0	17	0	142	0	39	0	153	0.026143790849673203	348	0.031609195402298854	162	0	21	0	297	0.010101010101010102	122	0	35	0.08571428571428572	105	0	54	0	115	0	100	0	93	0	94	0	
6404	40	0	124	0	147	0	46	0	59	0	40	0	50	0	43	0	59	0	27	0	162	0.018518518518518517	99	0	73	0	61	0	265	0	94	0.02127659574468085	85	0	44	0	92	0	80	0	
47733	81	0	149	0	229	0	92	0	155	0	73	0	53	0	159	0	142	0	133	0	247	0.008097165991902834	205	0	38	0	108	0	36	0	65	0	298	0.013422818791946308	138	0	64	0	83	0	
34615	187	0	65	0	19	0	44	0	179	0	74	0	223	0	37	0	51	0.0392156862745098	97	0	99	0	72	0	71	0	67	0	128	0	79	0	71	0	148	0	61	0	31	0	
252	66	0	260	0.015384615384615385	30	0	16	0	122	0.040983606557377046	232	0.05172413793103448	80	0	90	0.022222222222222223	21	0	175	0.017142857142857144	79	0.06329113924050633	144	0.05555555555555555	91	0.02197802197802198	173	0.011560693641618497	98	0.05102040816326531	33	0.12121212121212122	121	0.024793388429752067	134	0	164	0	62	0.04838709677419355	
61781	90	0	212	0	130	0.015384615384615385	235	0	72	0	98	0	180	0	36	0	70	0	46	0	43	0	47	0	146	0	250	0	104	0	29	0	83	0	49	0	134	0	140	0	
1245355	131	0	99	0.020202020202020204	87	0	28	0	55	0	64	0	27	0	283	0	145	0	58	0	207	0	109	0	32	0	54	0	47	0	54	0	104	0	113	0	182	0	60	0	
46264	76	0	50	0	19	0	62	0	83	0	35	0	20	0	345	0.020289855072463767	57	0	165	0	121	0	197	0	28	0	23	0	49	0	22	0	28	0	210	0	149	0	90	0	
7577	42	0	46	0	99	0	159	0	41	0	76	0	53	0	245	0	66	0	223	0	86	0.023255813953488372	50	0	133	0.015037593984962405	39	0	32	0	19	0	119	0	42	0	65	0	59	0	
24425	205	0.014634146341463415	43	0	144	0	121	0	51	0	18	0	22	0	33	0	179	0	220	0	47	0	86	0	172	0	124	0	57	0	47	0	206	0	71	0	48	0	35	0	
163011	33	0	205	0	241	0	67	0	152	0	64	0	50	0	115	0	84	0	78	0	69	0	204	0	149	0	279	0	96	0	127	0	80	0	51	0	59	0.03389830508474576	46	0	
59537	123	0	68	0	129	0	16	0	82	0.024390243902439025	199	0	60	0	48	0	55	0	372	0	57	0	73	0	149	0	136	0	53	0	55	0	23	0	77	0	99	0	54	0	
13780	32	0	71	0	67	0	75	0	77	0	218	0	109	0	74	0	276	0.010869565217391304	78	0	160	0	196	0	64	0	70	0	15	0	77	0	83	0	136	0	174	0	87	0	
557968	42	0	261	0	190	0.010526315789473684	87	0	28	0	86	0	111	0	82	0	46	0	136	0	153	0	176	0	56	0	124	0	23	0	52	0	54	0	77	0	114	0	96	0	
47203	92	0	217	0	94	0	43	0	199	0	180	0	234	0	248	0	25	0	88	0	143	0	66	0	492	0.006097560975609756	91	0	266	0	312	0	196	0	83	0	64	0	40	0	
