mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	
19727453	51	0	73	0	88	0	64	0	117	0	171	0.011695906432748537	112	0	48	0	57	0	75	0	93	0	115	0	72	0	231	0	249	0	63	0	61	0	69	0	42	0	
22291025	121	0	91	0	42	0	44	0	113	0	72	0	30	0	60	0	103	0	361	0	164	0.024390243902439025	81	0	132	0	17	0	285	0	98	0	111	0	31	0	31	0	
32325	230	0	205	0	268	0	123	0	82	0	188	0	399	0.005012531328320802	173	0	24	0	239	0	39	0	34	0	50	0	139	0	76	0	55	0	23	0	37	0	186	0	
338902	143	0	167	0	107	0	51	0	155	0	118	0	21	0	84	0	80	0	267	0	184	0	63	0	297	0.010101010101010102	78	0	259	0	45	0	134	0	84	0	43	0	
124653	36	0	39	0	56	0	77	0	133	0	175	0	107	0	30	0	39	0	172	0	38	0	155	0.012903225806451613	38	0	24	0	22	0	40	0	27	0	44	0	65	0.03076923076923077	
20629	50	0	21	0	94	0	37	0	41	0	116	0	100	0	85	0	90	0	53	0	91	0	134	0	30	0	93	0	116	0	83	0	124	0	36	0.05555555555555555	52	0	
47202	100	0	125	0	274	0.0072992700729927005	40	0	64	0	32	0	17	0	219	0	39	0	154	0	85	0	74	0	26	0	56	0	45	0	41	0	191	0	97	0	238	0	
50066	249	0	46	0	170	0	20	0	53	0	196	0	305	0.009836065573770493	81	0	67	0	25	0	228	0	83	0	20	0	93	0	89	0	69	0	148	0	72	0	90	0	
10719	171	0	35	0	66	0	17	0	158	0	126	0	68	0	176	0	29	0	169	0	114	0	74	0	75	0	42	0	185	0	179	0	69	0	117	0	158	0.03164556962025317	
33	96	0	101	0	175	0.02857142857142857	162	0	72	0	217	0	138	0.08695652173913043	96	0.020833333333333332	102	0	83	0	66	0	29	0.2413793103448276	14	0.14285714285714285	104	0	11	0.18181818181818182	164	0.03048780487804878	164	0.024390243902439025	105	0.047619047619047616	104	0	
8124053	53	0	162	0	160	0.01875	83	0	135	0	146	0	144	0	150	0.013333333333333334	149	0.013422818791946308	117	0	26	0	180	0	57	0	90	0	87	0	110	0	43	0	88	0	46	0	
6026958	147	0.08163265306122448	83	0.024096385542168676	112	0.03571428571428571	143	0.04895104895104895	94	0.0425531914893617	74	0.04054054054054054	82	0	241	0	231	0	32	0	33	0	43	0	61	0	178	0.028089887640449437	148	0.02027027027027027	15	0	26	0	210	0	29	0	
43871	87	0	107	0	94	0	83	0	43	0	41	0	30	0	24	0	73	0	171	0	18	0	24	0	70	0	48	0	94	0	234	0	278	0.007194244604316547	32	0	41	0	
1294336	226	0	105	0	121	0	39	0	139	0	70	0	185	0.010810810810810811	128	0	53	0	106	0	100	0	91	0	61	0	35	0	63	0	96	0	182	0	104	0	220	0	
7235224	95	0	86	0.05813953488372093	156	0.019230769230769232	80	0	136	0	95	0	78	0	135	0.022222222222222223	299	0	68	0	135	0	76	0	76	0	87	0	61	0	154	0	179	0	49	0	54	0	
692736	111	0	60	0	49	0	65	0	236	0	164	0	150	0	168	0	177	0	41	0	26	0	88	0	183	0	58	0	78	0	64	0	205	0	87	0	156	0.01282051282051282	
15060	19	0	47	0	66	0	91	0	47	0	45	0	33	0	82	0	21	0	218	0	111	0	135	0.022222222222222223	106	0	81	0	221	0	157	0	124	0.016129032258064516	54	0	85	0	
1665730	79	0.43037974683544306	138	0.4927536231884058	120	0.36666666666666664	62	0.3387096774193548	155	0.4645161290322581	19	0.47368421052631576	58	0	311	0.33762057877813506	52	0.5192307692307693	102	0.46078431372549017	41	0.2926829268292683	85	0	25	0.08	115	0.41739130434782606	106	0.4528301886792453	98	0.4387755102040816	68	0	52	0	27	0.07407407407407407	
15057	155	0	99	0	45	0	62	0	174	0	41	0	321	0.006230529595015576	141	0	98	0	84	0	94	0	16	0	57	0	180	0	96	0	40	0	75	0	110	0	30	0	
6590	227	0.00881057268722467	87	0	151	0	79	0	60	0	34	0	91	0	105	0.01904761904761905	84	0	193	0	277	0	170	0	172	0.011627906976744186	124	0	102	0.0196078431372549	153	0.0196078431372549	166	0	185	0.016216216216216217	131	0.015267175572519083	
348430	53	0	132	0	109	0	204	0	76	0	65	0	55	0	93	0	105	0	140	0	71	0	56	0	50	0	115	0	70	0	133	0	89	0	265	0.007547169811320755	146	0	
17557758	94	0	131	0	102	0	60	0	302	0	174	0.017241379310344827	97	0	176	0	82	0	123	0	242	0	86	0	76	0	106	0	82	0	160	0	174	0	60	0	410	0	
3870691	114	0	161	0	122	0	36	0	236	0	178	0	34	0	155	0	147	0	128	0	95	0.021052631578947368	56	0	37	0	48	0	68	0	42	0	140	0	76	0	247	0	
210582	87	0	78	0	159	0	121	0	267	0	85	0	58	0	44	0	26	0	27	0	219	0	94	0.02127659574468085	61	0	144	0	99	0	29	0	104	0	174	0	125	0	
72262	78	0	48	0	76	0	208	0	109	0	224	0	82	0	157	0	92	0	286	0	65	0	98	0	141	0	117	0	62	0	116	0	208	0	134	0.014925373134328358	81	0	
1197	83	0	24	0	123	0	139	0	106	0	63	0	26	0	40	0	88	0	56	0	31	0	58	0	127	0	67	0	21	0	96	0	51	0	45	0	95	0.08421052631578947	
194480	59	0	62	0	163	0	36	0	94	0	220	0	139	0	79	0	139	0	51	0	51	0	31	0	80	0	168	0	35	0	60	0	181	0	84	0.023809523809523808	17	0	
507717	31	0	23	0	139	0	116	0	80	0	187	0	46	0	159	0	41	0	16	0	280	0	168	0.011904761904761904	145	0	217	0	66	0	32	0	73	0	116	0	171	0	
206	51	0	46	0	119	0.03361344537815126	51	0	89	0	74	0	96	0.09375	23	0.08695652173913043	45	0	133	0	53	0	116	0	71	0.028169014084507043	171	0	112	0.026785714285714284	173	0	157	0	137	0	101	0	
261473	103	0	117	0	274	0	56	0	54	0	117	0	402	0.009950248756218905	81	0	158	0	150	0	55	0	16	0	82	0	28	0	177	0	39	0	64	0	78	0	80	0	
13360010	45	0	64	0	164	0	20	0	288	0	216	0	214	0	520	0.0038461538461538464	165	0	57	0	239	0	31	0	43	0	105	0	206	0	94	0	212	0	62	0	143	0	
12710	48	0	203	0	225	0	122	0	135	0	57	0	51	0	261	0	16	0	21	0	108	0	243	0.01646090534979424	90	0	274	0	50	0	29	0	75	0	87	0	76	0	
20979617	122	0.01639344262295082	154	0	125	0	137	0	43	0	36	0	44	0	76	0	196	0	52	0	97	0	80	0	66	0	45	0	75	0	89	0	102	0	23	0	71	0	
14873860	35	0	145	0	77	0	34	0	71	0	217	0	283	0	89	0	29	0	30	0	75	0	43	0	227	0.00881057268722467	122	0	65	0	90	0	59	0	73	0	49	0	
4670	21	0	233	0	224	0	126	0	79	0	121	0	23	0	81	0.024691358024691357	97	0	57	0	34	0	49	0	35	0.05714285714285714	30	0	140	0	161	0	70	0.04285714285714286	25	0	202	0	
19811	122	0	127	0	107	0	89	0	48	0	148	0	166	0	68	0	41	0	38	0	29	0	251	0	72	0	26	0	91	0	42	0	76	0.02631578947368421	66	0.030303030303030304	27	0	
15988919	35	0	67	0	61	0	188	0	31	0	147	0	39	0	100	0	80	0	105	0	146	0.0136986301369863	162	0	17	0	127	0	96	0	165	0	137	0	51	0	30	0	
53856	130	0	116	0	132	0	60	0	76	0	50	0	136	0	94	0	72	0	74	0	15	0	56	0	182	0	40	0	79	0	78	0	190	0.010526315789473684	79	0	21	0	
172412	137	0	50	0	135	0.014814814814814815	51	0	138	0	25	0	54	0	49	0	54	0	47	0	51	0	30	0	109	0	75	0	183	0	31	0	21	0	156	0	56	0	
12946471	51	0	78	0	265	0	42	0	29	0	135	0	182	0	97	0	79	0	62	0	53	0	58	0	87	0	26	0	54	0	151	0.013245033112582781	102	0	26	0	49	0	
23646142	22	0	301	0	123	0	70	0	42	0	78	0	138	0	42	0	132	0	155	0.012903225806451613	57	0	98	0	129	0	51	0	67	0	90	0	79	0	86	0	56	0	
9305634	176	0	114	0	102	0	63	0	104	0	77	0	38	0	170	0	137	0	124	0	198	0.025252525252525252	52	0	30	0	44	0	48	0	172	0	40	0	21	0	44	0	
830	69	0	37	0	199	0.01507537688442211	41	0	129	0	65	0	96	0.020833333333333332	184	0	103	0	189	0	98	0	240	0	54	0	105	0	154	0	125	0	35	0	72	0	89	0	
1351	43	0	199	0	50	0	159	0	53	0	244	0	130	0	97	0	99	0	50	0	44	0	353	0.0226628895184136	28	0	138	0	137	0	211	0	47	0	176	0	119	0	
12333	20	0	82	0	202	0	27	0	64	0	60	0	36	0	18	0	228	0	53	0	105	0	337	0.005934718100890208	81	0	104	0	46	0	82	0	82	0	40	0	100	0	
6830	161	0	128	0	298	0	333	0	108	0	37	0	24	0	105	0	138	0	32	0	108	0	24	0	82	0.024390243902439025	108	0	16	0	37	0	18	0	118	0	79	0	
149107	68	0	26	0	175	0	177	0	38	0	168	0	110	0	100	0	195	0	49	0	40	0	76	0	37	0	74	0	72	0	189	0	107	0.018691588785046728	63	0	106	0	
13222	235	0	130	0	37	0	240	0	82	0	76	0	99	0	74	0	52	0	145	0	219	0	239	0.02092050209205021	67	0	211	0	49	0	120	0	179	0.01675977653631285	63	0	131	0	
1073	78	0	64	0	101	0	84	0	84	0	175	0	52	0.057692307692307696	53	0	162	0	121	0	37	0	85	0.11764705882352941	120	0.041666666666666664	249	0	288	0	158	0	238	0.029411764705882353	162	0	74	0	
17851582	250	0.016	177	0.011299435028248588	101	0	76	0	220	0	49	0	26	0	399	0.005012531328320802	92	0	140	0	122	0	61	0	78	0	174	0	38	0	51	0	54	0	17	0	245	0	
33593456	74	0.02702702702702703	35	0	38	0	58	0	55	0	129	0	80	0	61	0	70	0	47	0	88	0	52	0	60	0	56	0	96	0	52	0	33	0	95	0	73	0	
6026957	149	0.020134228187919462	54	0	166	0.030120481927710843	48	0	139	0.02158273381294964	133	0.03759398496240601	399	0	132	0.030303030303030304	98	0	112	0	133	0.03007518796992481	156	0	83	0	84	0	209	0.009569377990430622	63	0	32	0	22	0	103	0	
9259	30	0	93	0	82	0	59	0	91	0	52	0	54	0.07407407407407407	60	0	29	0	68	0	66	0	145	0	129	0	53	0	172	0	49	0	78	0	118	0	40	0	
125837	42	0	15	0	116	0	236	0	52	0	447	0	107	0	33	0	79	0	35	0	144	0	96	0	96	0	26	0	79	0	383	0.005221932114882507	38	0	198	0	15	0	
11203	31	0	29	0	124	0	24	0	161	0	24	0	153	0	227	0.013215859030837005	43	0	209	0	18	0	106	0	21	0	122	0	24	0	96	0	145	0	28	0	40	0	
49797	33	0	125	0	62	0	27	0	22	0	113	0	86	0	197	0	95	0	58	0	101	0	35	0	87	0	135	0	138	0	97	0	92	0	80	0.0375	395	0	
3020	131	0.5038167938931297	129	0.5891472868217055	65	0.3076923076923077	42	0.47619047619047616	51	0.6078431372549019	9	0.4444444444444444	193	0.010362694300518135	33	0.24242424242424243	9	0.7777777777777778	73	0.4931506849315068	43	0.4186046511627907	63	0	61	0.08196721311475409	77	0.35064935064935066	37	0.5405405405405406	258	0.39147286821705424	29	0	100	0	133	0.03007518796992481	
63852	103	0	178	0	125	0	34	0	81	0	228	0	189	0	229	0	42	0	24	0	119	0	107	0	26	0	215	0	106	0	26	0	93	0	106	0	47	0.0425531914893617	
7234990	57	0	186	0	59	0	35	0	44	0	118	0.01694915254237288	176	0	176	0	20	0	100	0	126	0	35	0	52	0	78	0	108	0	149	0	106	0	100	0	73	0	
16470917	91	0	25	0	51	0	123	0	44	0	33	0	96	0	24	0	57	0	39	0	78	0	67	0	107	0	110	0	143	0.013986013986013986	83	0	178	0	96	0	18	0	
8712467	49	0	114	0.017543859649122806	120	0	242	0	60	0	32	0	276	0	99	0	124	0	50	0	87	0	87	0	163	0	37	0	173	0	102	0	136	0	101	0	193	0	
25966	146	0	21	0	33	0.06060606060606061	212	0	70	0	113	0	36	0	47	0	35	0	66	0	115	0	47	0	68	0	167	0.017964071856287425	108	0	75	0.04	136	0	46	0	43	0.046511627906976744	
7235287	67	0	126	0	177	0	79	0	34	0	42	0	44	0	167	0	108	0	64	0	411	0.004866180048661801	158	0	218	0	174	0.011494252873563218	243	0.00823045267489712	150	0	35	0	94	0	124	0	
546	18	0	225	0	51	0	99	0	98	0	56	0	209	0	93	0	35	0	82	0	113	0	90	0	112	0	120	0	29	0	154	0	292	0	54	0	92	0.03260869565217391	
912	63	0	71	0	90	0	79	0	123	0	46	0	34	0	227	0	94	0	227	0	222	0	80	0	55	0	348	0	147	0	179	0	169	0.023668639053254437	46	0	52	0	
37155	101	0	178	0	37	0	96	0	63	0	224	0	117	0	49	0	23	0	114	0	336	0	238	0	58	0	158	0	15	0	215	0	76	0.02631578947368421	88	0	100	0	
102802	15	0	120	0	39	0	25	0	55	0	85	0	127	0	266	0	45	0	125	0	127	0	251	0	38	0	108	0	57	0	129	0	291	0	98	0.02040816326530612	182	0	
40181387	29	0	151	0	43	0	111	0	113	0	73	0	185	0	183	0.01092896174863388	194	0	206	0	113	0	81	0	71	0	51	0	211	0	151	0	50	0	49	0	16	0	
1104	48	0	141	0	89	0	130	0	22	0	21	0	168	0.09523809523809523	162	0.012345679012345678	104	0	209	0	174	0	35	0.05714285714285714	29	0.06896551724137931	172	0	72	0	185	0	129	0	82	0.0975609756097561	50	0	
8323578	51	0.0392156862745098	55	0	106	0	114	0.017543859649122806	81	0	130	0	53	0	113	0	52	0	111	0	45	0	108	0	63	0	77	0	195	0	133	0	36	0	153	0	37	0	
1199	52	0	95	0	239	0.008368200836820083	40	0	94	0	84	0	34	0	101	0.019801980198019802	151	0	26	0	285	0	31	0	130	0.015384615384615385	106	0	114	0	65	0	70	0	74	0	205	0	
175	690	0	171	0	240	0.0125	67	0	115	0	38	0	67	0.07462686567164178	114	0.017543859649122806	46	0	192	0	153	0	61	0.11475409836065574	110	0	125	0	141	0.028368794326241134	201	0.009950248756218905	127	0	133	0.03759398496240601	52	0.038461538461538464	
15111	85	0	95	0	88	0	177	0	47	0	25	0	93	0	102	0	92	0	174	0	121	0	359	0.008356545961002786	167	0	108	0	78	0	111	0	71	0	59	0	121	0	
2338	137	0	193	0	58	0	69	0	44	0	174	0	112	0.017857142857142856	174	0	142	0	26	0	77	0	56	0	89	0	38	0	55	0	21	0	156	0	124	0	119	0	
115854	102	0	102	0	42	0	100	0	115	0	24	0	76	0	66	0	80	0	63	0	90	0	157	0	38	0	74	0	49	0	47	0	219	0	284	0.014084507042253521	22	0	
2873	49	0	202	0	38	0	199	0	32	0	92	0	115	0	168	0.011904761904761904	116	0	176	0	34	0	147	0	33	0	266	0	83	0	37	0	31	0	18	0	291	0	
394	32	0	25	0	123	0	119	0	31	0	23	0	39	0	40	0	312	0	74	0	26	0	243	0	99	0	70	0	53	0	66	0	63	0	229	0.008733624454148471	129	0.015503875968992248	
4009	97	0	33	0	71	0	82	0	31	0	76	0	146	0	70	0	19	0	98	0	102	0	66	0	217	0	134	0	28	0	135	0	147	0	65	0	97	0.020618556701030927	
63997	66	0	101	0	108	0	56	0	126	0	204	0	120	0	58	0	181	0	27	0	192	0	46	0	140	0	105	0	106	0	135	0	40	0	32	0	91	0.02197802197802198	
16388	126	0	130	0	23	0	50	0	18	0	22	0	93	0	43	0	73	0	39	0	61	0	272	0	60	0	62	0	145	0	125	0	88	0.022727272727272728	96	0	253	0	
1543	158	0	87	0	219	0.0091324200913242	133	0	165	0	168	0	100	0	211	0	102	0	98	0	56	0	136	0	70	0	38	0	241	0	141	0	241	0	120	0	135	0	
4682680	59	0.11864406779661017	94	0.11702127659574468	183	0.06557377049180328	76	0	22	0.22727272727272727	113	0.061946902654867256	378	0	49	0.08163265306122448	179	0.07262569832402235	113	0.08849557522123894	101	0.06930693069306931	58	0	142	0	68	0.029411764705882353	65	0.03076923076923077	194	0	110	0	38	0	69	0	
14238	81	0	36	0	98	0	337	0	84	0	137	0	18	0	103	0	32	0	112	0	131	0	193	0	255	0	110	0	65	0	98	0	43	0	45	0	110	0.01818181818181818	
1426	45	0	184	0	28	0	86	0	28	0	37	0	102	0.0196078431372549	74	0	32	0	50	0	64	0	243	0	241	0	91	0	43	0	125	0	27	0	23	0	54	0	
6288	80	0	61	0	97	0	68	0	68	0	74	0	235	0	207	0	54	0	60	0	72	0	103	0	174	0	37	0	181	0	137	0	130	0	98	0	113	0.017699115044247787	
9966965	47	0	243	0	78	0	23	0	67	0	55	0	15	0	46	0	106	0	22	0	74	0.04054054054054054	135	0	56	0	139	0	188	0	94	0	245	0	106	0	157	0	
2001	17	0	283	0	143	0	134	0	460	0	73	0	192	0.057291666666666664	185	0.021621621621621623	62	0	116	0	129	0	207	0	106	0	63	0	273	0	162	0	121	0	203	0	51	0	
100864	104	0	56	0	51	0	16	0	92	0	204	0	68	0	70	0	219	0	97	0	97	0	107	0	164	0	83	0	77	0	34	0	272	0.007352941176470588	212	0	383	0	
144	20	0	247	0	53	0	50	0	111	0	67	0	248	0.024193548387096774	67	0	96	0	18	0	52	0	219	0	240	0	224	0	45	0	118	0	61	0	100	0	123	0	
10936	67	0	194	0	115	0	272	0	85	0	159	0	74	0	65	0	159	0	114	0	114	0	87	0	151	0	29	0	91	0	186	0	184	0	276	0	80	0.025	
2970	116	0	97	0	200	0	88	0	73	0	21	0	32	0	51	0	42	0	177	0	204	0	66	0	136	0	88	0	86	0	109	0	150	0.02	233	0.008583690987124463	47	0	
8712376	67	0	106	0.02830188679245283	56	0	47	0	99	0	61	0	66	0	82	0	82	0	57	0	73	0	106	0	44	0	80	0	224	0	134	0	48	0	166	0	236	0	
12038849	87	0	144	0.013888888888888888	162	0	220	0	86	0	117	0	98	0	73	0	99	0	101	0	156	0	431	0	180	0	147	0	34	0	118	0	24	0	105	0	46	0	
283536	28	0	227	0	166	0.012048192771084338	74	0	26	0	81	0	37	0	78	0	34	0	194	0	53	0	96	0	60	0	33	0	27	0	163	0	57	0	102	0	51	0	
34857563	92	0	113	0.017699115044247787	69	0	149	0	75	0	146	0	78	0	159	0	103	0	58	0	84	0	116	0	130	0	48	0	79	0	75	0	83	0	123	0	54	0	
39053	79	0	54	0	160	0.0125	49	0	105	0	131	0	210	0	65	0	123	0	92	0	234	0	157	0	118	0	143	0	92	0	186	0	54	0	178	0	23	0	
7644499	57	0	125	0	41	0	147	0	159	0.012578616352201259	110	0.02727272727272727	71	0	82	0	144	0	70	0	16	0	62	0	237	0	179	0.0111731843575419	209	0.014354066985645933	77	0.025974025974025976	163	0	63	0	60	0	
14911	84	0	91	0	195	0	41	0	89	0	15	0	200	0.01	27	0	279	0	136	0	79	0	254	0.01968503937007874	142	0	64	0	33	0	83	0	80	0.025	41	0	163	0	
359129	154	0	35	0	52	0	83	0	134	0	117	0	259	0.011583011583011582	220	0	120	0	110	0	34	0	15	0	105	0	45	0	171	0	71	0	64	0	29	0	50	0	
17557692	21	0	54	0	130	0	125	0.016	80	0	64	0	46	0	116	0	129	0	209	0	111	0	19	0	138	0	22	0	299	0.020066889632107024	123	0	319	0	83	0	79	0	
3414	37	0.5135135135135135	85	0.49411764705882355	214	0.40186915887850466	63	0.38095238095238093	131	0.5114503816793893	54	0.4444444444444444	97	0	172	0.3081395348837209	107	0.5046728971962616	110	0.4909090909090909	20	0.8	28	0	52	0.07692307692307693	234	0.4188034188034188	23	0.34782608695652173	307	0.3517915309446254	282	0	76	0	189	0	
9305739	136	0	59	0	188	0	124	0	44	0	199	0.010050251256281407	139	0	145	0	154	0	235	0.00851063829787234	31	0	108	0	84	0	24	0	52	0	202	0	113	0	52	0	115	0	
15178531	23	0	104	0.019230769230769232	36	0	85	0	29	0	35	0	127	0	86	0	72	0	26	0	127	0	45	0	87	0	58	0	19	0	177	0	15	0	158	0	112	0	
521728	64	0.40625	113	0.504424778761062	136	0.35294117647058826	98	0.47959183673469385	34	0.5294117647058824	94	0.4787234042553192	74	0	56	0.5178571428571429	16	0.875	140	0.4785714285714286	119	0.48739495798319327	103	0	133	0.03007518796992481	40	0.55	35	0.37142857142857144	100	0.38	111	0	143	0.013986013986013986	79	0.0759493670886076	
180474	160	0	156	0	184	0	39	0	103	0	41	0	189	0.010582010582010581	20	0	135	0	88	0	58	0	131	0	165	0	18	0	67	0	41	0	142	0	212	0	39	0	
8323675	52	0	120	0.016666666666666666	131	0	52	0	198	0	81	0	108	0	240	0	106	0	242	0	279	0	99	0	142	0	167	0	63	0	27	0	40	0	180	0	129	0	
12	174	0	60	0	70	0	204	0	96	0	168	0	128	0.1015625	98	0.02040816326530612	198	0.015151515151515152	53	0	144	0.020833333333333332	87	0.10344827586206896	225	0	152	0.046052631578947366	125	0	343	0	28	0.14285714285714285	51	0.058823529411764705	57	0.10526315789473684	
12452713	107	0	80	0	47	0	31	0	34	0	205	0	102	0	168	0.017857142857142856	70	0	124	0	129	0	55	0	133	0	47	0	51	0	95	0	127	0	79	0	138	0	
39279	139	0	201	0	233	0.008583690987124463	89	0	75	0	19	0	215	0	75	0	184	0	129	0	125	0	173	0	67	0	122	0	81	0	39	0	99	0	220	0	132	0	
12452734	276	0	76	0	165	0	63	0	90	0	64	0	75	0	46	0	116	0.017241379310344827	71	0	77	0	45	0	152	0	186	0	102	0	79	0	38	0	32	0	74	0	
23538580	127	0	292	0	96	0	79	0	94	0	104	0	153	0	78	0	75	0	133	0	132	0.015151515151515152	110	0	57	0	171	0	58	0	191	0	159	0	75	0	113	0	
32915	151	0	139	0	58	0	135	0	65	0	235	0	57	0	173	0	135	0	26	0	184	0	104	0	120	0.025	150	0	264	0	108	0	156	0	201	0	185	0	
1540	153	0	143	0	100	0	163	0	57	0	48	0	71	0	115	0	146	0	16	0	23	0	70	0	80	0	149	0	220	0	233	0.012875536480686695	131	0	187	0	34	0	
19428	302	0	91	0	82	0	73	0	57	0	159	0	93	0	85	0	28	0	72	0	226	0	86	0	52	0	19	0	42	0	79	0	106	0	103	0	92	0.021739130434782608	
36207	84	0	39	0	146	0	108	0	135	0	107	0	48	0	39	0	94	0	99	0	113	0	234	0	154	0	58	0	275	0	142	0	145	0.013793103448275862	98	0	80	0	
12249	202	0	216	0	67	0	105	0	65	0	76	0	283	0	87	0	84	0	229	0	154	0	125	0.032	49	0	116	0	61	0	82	0	148	0.02027027027027027	156	0	88	0	
48043	229	0	20	0	199	0.020100502512562814	51	0	107	0	260	0	376	0.005319148936170213	190	0	32	0	88	0	158	0	122	0	253	0	208	0	57	0	18	0	168	0	38	0	126	0	
1196	41	0.34146341463414637	24	0.5416666666666666	20	0.25	82	0.524390243902439	39	0.38461538461538464	79	0.5063291139240507	41	0	119	0.3277310924369748	74	0.5405405405405406	128	0.5234375	141	0.46099290780141844	274	0	57	0.12280701754385964	21	0.23809523809523808	60	0.5	10	0.5	153	0	93	0.03225806451612903	124	0.056451612903225805	
92123	111	0	73	0	25	0	78	0	38	0	258	0	37	0	75	0	25	0	178	0	17	0	213	0	124	0.016129032258064516	75	0	96	0	99	0	279	0	59	0	32	0	
3022	35	0.42857142857142855	239	0.4686192468619247	117	0.3076923076923077	103	0.44660194174757284	11	0.5454545454545454	56	0.48214285714285715	82	0	151	0.31788079470198677	83	0.5060240963855421	89	0.48314606741573035	96	0.4583333333333333	28	0	36	0.05555555555555555	28	0.42857142857142855	108	0.46296296296296297	50	0.38	140	0	37	0	72	0	
19704168	197	0	108	0	25	0	134	0	74	0	158	0.012658227848101266	46	0	182	0	16	0	79	0	83	0	21	0	65	0	76	0	352	0	44	0	95	0	32	0	64	0	
3941493	75	0	216	0	105	0	35	0	214	0	129	0	33	0	168	0	99	0	23	0.08695652173913043	110	0	155	0	52	0	210	0	66	0.030303030303030304	207	0	126	0	294	0	153	0	
26898657	183	0	96	0	62	0	22	0	34	0	130	0	177	0	48	0	111	0	44	0	50	0	39	0	218	0	201	0.014925373134328358	60	0	164	0	225	0	114	0	157	0	
1089603	31	0	67	0	60	0	88	0	69	0	124	0	120	0	68	0	55	0	40	0	50	0	51	0	148	0	116	0	104	0	61	0	397	0.005037783375314861	89	0	158	0	
7644417	51	0	115	0	89	0	335	0	38	0	40	0	119	0	48	0	125	0	120	0	77	0.025974025974025976	56	0	116	0	105	0.01904761904761905	58	0.06896551724137931	191	0.03664921465968586	193	0	81	0	40	0	
13050	48	0	18	0	222	0	59	0	37	0	121	0	70	0.05714285714285714	21	0	114	0	148	0	116	0	446	0.1210762331838565	103	0	77	0	124	0	298	0	69	0	39	0	69	0	
14921	28	0	132	0	101	0	58	0	126	0	56	0	309	0	29	0	35	0	56	0	102	0	144	0	85	0	53	0	31	0	139	0	37	0	143	0	122	0.01639344262295082	
29145011	73	0	20	0	362	0	93	0	42	0	35	0	106	0	180	0	167	0	41	0	161	0	15	0	101	0	176	0.017045454545454544	95	0	71	0	117	0	28	0	84	0	
618	43	0	177	0	103	0	52	0	59	0	63	0	230	0	129	0	95	0	17	0	68	0	15	0	62	0.03225806451612903	176	0	104	0	64	0	229	0	68	0.058823529411764705	101	0	
30625	117	0	165	0	21	0	18	0	221	0	61	0	149	0	57	0	78	0	201	0	234	0	71	0	58	0	169	0	28	0	58	0	51	0	42	0	196	0.01020408163265306	
7235085	83	0	209	0	184	0	130	0.015384615384615385	71	0.028169014084507043	138	0	77	0	153	0	86	0	77	0	86	0	98	0	111	0	161	0	64	0	172	0	16	0	208	0	87	0	
913386	67	0	228	0	40	0	50	0	53	0	70	0	38	0	102	0	45	0	76	0	150	0	118	0	31	0	186	0	75	0	186	0	138	0	208	0.014423076923076924	122	0	
71595	73	0	66	0	46	0	249	0	90	0	62	0	105	0.01904761904761905	19	0	46	0	70	0	110	0	23	0	34	0	60	0	18	0	362	0	159	0	126	0	252	0	
692630	189	0	246	0	113	0	69	0	54	0	206	0	133	0	40	0	119	0	103	0	203	0	50	0	174	0	136	0	169	0	36	0	50	0	356	0.0056179775280898875	75	0	
17851547	115	0	69	0.028985507246376812	159	0	34	0	122	0	134	0	119	0	103	0	342	0	62	0	214	0	34	0	72	0	75	0	37	0	140	0	68	0	214	0	40	0	
125991	136	0.4632352941176471	43	0.4883720930232558	37	0.2972972972972973	108	0.5092592592592593	46	0.5	11	0.45454545454545453	205	0	96	0.25	187	0.49732620320855614	150	0.5133333333333333	30	0.4666666666666667	55	0	73	0.0821917808219178	47	0.425531914893617	140	0.44285714285714284	120	0.4166666666666667	179	0	88	0	122	0.01639344262295082	
17941319	160	0	76	0	42	0	24	0	29	0	214	0.009345794392523364	71	0	95	0	81	0	373	0	245	0	175	0	67	0	27	0	48	0	84	0	113	0	131	0	32	0	
3870606	168	0.44047619047619047	156	0.4551282051282051	70	0.5142857142857142	151	0.39072847682119205	17	0.5294117647058824	137	0.40875912408759124	74	0	24	0.3333333333333333	25	0.28	83	0.3132530120481928	86	0.3023255813953488	118	0	58	0.06896551724137931	67	0.31343283582089554	66	0.22727272727272727	49	0.08163265306122448	16	0	168	0	208	0.014423076923076924	
9305855	92	0	30	0	200	0.02	154	0	66	0	205	0	127	0	173	0	94	0	73	0	53	0	67	0	111	0	488	0	121	0	314	0	135	0	116	0	100	0	
17593	70	0	19	0	101	0	91	0	25	0	72	0	32	0	56	0	59	0	45	0	68	0	53	0	76	0	72	0	137	0	130	0	68	0.029411764705882353	93	0	90	0.022222222222222223	
49585	126	0	41	0	23	0	64	0	22	0	155	0	108	0	24	0	125	0	143	0	93	0	44	0	61	0	113	0	88	0	143	0	345	0	367	0.008174386920980926	22	0	
31818	48	0	53	0	112	0	113	0	136	0	138	0	193	0	142	0	69	0	54	0	57	0	50	0	188	0	119	0	289	0	35	0	62	0	207	0	323	0.006191950464396285	
