mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	depth21	S21	depth22	S22	depth23	S23	depth24	S24	depth25	S25	depth26	S26	depth27	S27	depth28	S28	
3237863	133	0	52	0	155	0	111	0	90	0	26	0	91	0	186	0	191	0	53	0	126	0	48	0	44	0	47	0	73	0	24	0	64	0	62	0	26	0	116	0	47	0	26	0	199	0	40	0	169	0	89	0	254	0.007874015748031496	231	0	
214226	67	0	133	0	126	0	16	0	155	0	74	0	68	0	143	0	118	0	111	0	51	0	225	0.013333333333333334	156	0	74	0	33	0	118	0	41	0	176	0	52	0	82	0	51	0	55	0	56	0	23	0	169	0	25	0	84	0	212	0	
57727482	190	0	96	0	51	0	192	0	120	0	29	0	93	0	115	0	47	0	43	0	120	0	107	0	82	0	83	0	132	0	169	0	234	0	105	0	69	0	127	0	24	0	78	0	57	0	94	0	30	0	25	0	278	0.01079136690647482	84	0	
2654105	105	0	118	0	34	0	35	0	132	0	129	0	37	0	72	0	46	0	36	0	69	0	79	0	30	0	177	0	62	0	50	0	183	0	99	0	58	0	25	0	22	0	57	0	47	0	188	0	71	0	126	0.015873015873015872	61	0	234	0	
207551	61	0	164	0	131	0	15	0	19	0	58	0	97	0	206	0	28	0	214	0	74	0	264	0.007575757575757576	40	0	135	0	22	0	227	0	80	0	42	0	201	0	53	0	135	0	37	0	123	0	38	0	95	0	38	0	144	0	82	0	
8355	38	0	103	0	176	0	139	0	21	0	38	0	246	0	97	0	148	0	121	0	115	0	45	0	33	0	49	0	88	0	135	0	64	0	43	0	55	0	161	0	27	0	135	0	140	0	52	0.057692307692307696	122	0.01639344262295082	79	0	132	0	30	0	
7378345	111	0	102	0	29	0	94	0	80	0	176	0	66	0	76	0	99	0	57	0	71	0	140	0	184	0	30	0	38	0	150	0	37	0	52	0	75	0	70	0	130	0	216	0	43	0	240	0	198	0	95	0	141	0.014184397163120567	81	0	
6404	69	0	82	0	234	0	312	0	157	0	247	0	76	0	105	0	136	0	93	0	290	0	105	0	33	0	87	0	26	0	27	0	173	0	53	0	46	0	38	0	109	0	51	0	170	0	82	0.024390243902439025	238	0.008403361344537815	91	0	84	0	119	0	
87864	120	0	66	0	97	0	39	0	135	0	28	0	38	0	36	0	194	0	39	0	89	0	41	0	224	0	48	0	34	0	58	0	241	0	115	0	110	0	138	0	68	0	262	0	103	0	61	0.03278688524590164	34	0	30	0	109	0	129	0	
32350	60	0.4	68	0.3382352941176471	250	0.5	162	0.48148148148148145	54	0.6111111111111112	118	0	234	0.4230769230769231	80	0.55	167	0.5209580838323353	161	0.5341614906832298	31	0.4838709677419355	113	0.07964601769911504	116	0.5258620689655172	32	0.40625	38	0.7105263157894737	174	0.47126436781609193	106	0.4811320754716981	28	0	337	0.40059347181008903	128	0.5	39	0.46153846153846156	161	0.515527950310559	82	0.5121951219512195	170	0	261	0.14942528735632185	156	0.3333333333333333	63	0.5079365079365079	40	0.475	
3850389	132	0	88	0	32	0	106	0	130	0	18	0	67	0	58	0	28	0	147	0	134	0	134	0	247	0	108	0	286	0.006993006993006993	38	0	53	0	89	0	116	0	264	0.007575757575757576	49	0	252	0.007936507936507936	64	0	125	0	140	0	37	0	115	0	68	0	
4129267	23	0	84	0	156	0	67	0	130	0	146	0	225	0	24	0	166	0	114	0	119	0	71	0	116	0.017241379310344827	29	0	260	0	40	0	31	0	24	0	254	0	498	0	177	0	63	0	48	0	63	0	71	0	165	0	117	0	54	0	
66601	88	0	134	0	121	0	176	0	40	0	75	0	46	0	107	0	321	0	46	0	133	0	24	0	93	0	280	0	66	0	68	0	69	0	110	0	19	0	129	0	38	0	357	0.0056022408963585435	54	0	61	0	129	0	72	0	78	0	47	0	
2517191	117	0	236	0	113	0	69	0	126	0	45	0	237	0	213	0	121	0	18	0	107	0	111	0	173	0.011560693641618497	218	0	56	0	24	0	54	0	44	0	191	0	43	0	98	0	40	0	45	0	63	0	31	0	120	0	96	0	93	0	
5496	82	0	193	0	101	0	28	0	88	0	71	0	48	0	92	0	41	0	94	0	32	0	82	0	54	0	116	0	287	0	111	0	27	0	86	0.023255813953488372	149	0	93	0	351	0	151	0	101	0	69	0	76	0	63	0	21	0	111	0	
1825839	159	0	52	0	95	0	26	0	282	0.0070921985815602835	49	0	47	0	135	0.02962962962962963	34	0	290	0	178	0	148	0	129	0	136	0.014705882352941176	20	0	82	0	42	0	108	0	213	0	140	0	40	0	34	0	99	0	219	0	65	0	60	0	99	0	71	0	
132213	156	0	88	0	75	0	272	0	49	0	18	0	69	0	93	0	89	0	108	0	131	0	21	0	53	0	153	0	33	0	67	0	159	0	99	0	54	0	65	0	98	0	110	0	44	0	56	0	289	0.010380622837370242	128	0	19	0	145	0	
9023097	176	0	168	0	108	0	45	0	228	0	177	0	183	0.01639344262295082	417	0	55	0	130	0	27	0	212	0	32	0	242	0	130	0	88	0	144	0	185	0	74	0	91	0	108	0	146	0	90	0	24	0	22	0	187	0	95	0	22	0	
114359	41	0	84	0	59	0	123	0	203	0	168	0	37	0	107	0	66	0	21	0	60	0	90	0	31	0	50	0	103	0	17	0	25	0	36	0	96	0	147	0	135	0	123	0	339	0	43	0	92	0.021739130434782608	30	0	225	0	59	0	
1627140	82	0	135	0	137	0.014598540145985401	202	0	85	0	67	0	37	0	88	0.03409090909090909	72	0	128	0.0234375	91	0.02197802197802198	193	0	34	0	105	0	132	0.015151515151515152	180	0.011111111111111112	335	0	32	0	68	0	23	0	45	0	104	0	42	0	35	0	177	0	121	0.01652892561983471	55	0	22	0	
138659	32	0	35	0	63	0	41	0	153	0	215	0	120	0	186	0	15	0	256	0	19	0	394	0.005076142131979695	86	0	196	0	15	0	49	0	235	0	44	0.045454545454545456	51	0	129	0	44	0	262	0	135	0	226	0	73	0	100	0	72	0	115	0	
9874988	211	0.009478672985781991	33	0	61	0	202	0	20	0	72	0	41	0	91	0	31	0	64	0	105	0	117	0	77	0	159	0	20	0	226	0	64	0	93	0	65	0	64	0	151	0	181	0	28	0	53	0	180	0	294	0	106	0	213	0	
5069	149	0	18	0	67	0	131	0	16	0	260	0.015384615384615385	115	0	183	0	239	0	148	0	44	0	105	0	244	0	21	0	98	0	159	0	89	0	17	0	41	0	58	0	37	0	73	0	42	0	41	0	99	0	196	0	77	0	220	0.00909090909090909	
17298619	70	0	57	0	33	0	75	0	82	0.024390243902439025	32	0	74	0	75	0	57	0	29	0	135	0	41	0	213	0	97	0	32	0	116	0	116	0	28	0	32	0	120	0	32	0	50	0	65	0	127	0	50	0	139	0	33	0	158	0	
6331	57	0	99	0	118	0	172	0	50	0	59	0	54	0	154	0	129	0	179	0	17	0	124	0.04032258064516129	68	0	61	0	39	0	150	0	80	0	82	0	101	0	76	0	32	0	59	0	22	0	190	0	54	0	52	0	55	0	158	0	
283683	26	0	137	0	87	0	33	0	47	0	34	0	116	0	115	0	180	0	82	0	179	0	53	0	147	0	186	0	32	0	156	0	45	0	261	0	75	0	49	0	257	0	85	0	89	0	42	0	119	0.01680672268907563	103	0	51	0	74	0	
3020443	214	0	63	0	84	0	200	0	130	0	175	0	43	0	223	0	122	0.01639344262295082	150	0	274	0	244	0	294	0	40	0	115	0	85	0	26	0	214	0	62	0	109	0	46	0	105	0	166	0	84	0	173	0	100	0	210	0	55	0	
10994519	35	0	76	0	32	0	224	0	265	0	167	0	92	0	25	0	212	0	42	0	378	0.005291005291005291	100	0	43	0	181	0	79	0	65	0	42	0	53	0	81	0	49	0	174	0	47	0	247	0	150	0	139	0	32	0	156	0	352	0	
296433	76	0	96	0	58	0	112	0	22	0	45	0	64	0	59	0	51	0	121	0	184	0	31	0	145	0	33	0	185	0	113	0	30	0	151	0	121	0	164	0	91	0	51	0	259	0	172	0	223	0.008968609865470852	82	0	48	0	98	0	
46544	88	0	173	0.011560693641618497	159	0	220	0	169	0	178	0	90	0	132	0	172	0	85	0	96	0	185	0	85	0	108	0	56	0	215	0	111	0	181	0	87	0	50	0	66	0	35	0	100	0	118	0	44	0	96	0	402	0	139	0	
11261098	54	0	58	0	18	0	127	0	46	0.043478260869565216	60	0	135	0	202	0	55	0	236	0	46	0	198	0	295	0	67	0	180	0	196	0	34	0	33	0	21	0	41	0	49	0	123	0	51	0	118	0	120	0	64	0	56	0	59	0	
69878	127	0	33	0	45	0	132	0	150	0	167	0	127	0	51	0	36	0	116	0	208	0	42	0	294	0	126	0	25	0	110	0	30	0	38	0	140	0	96	0	49	0	101	0	83	0	30	0.06666666666666667	57	0	80	0	81	0	225	0	
1592879	82	0	234	0.008547008547008548	117	0	81	0	117	0	91	0	186	0.021505376344086023	28	0	90	0	169	0	217	0.018433179723502304	123	0	63	0	148	0	432	0	158	0	68	0	36	0	113	0	82	0	71	0	193	0	101	0	17	0	70	0	110	0	100	0.02	144	0	
10932527	179	0	171	0	102	0	122	0	17	0	143	0	73	0	98	0	67	0	108	0	57	0	187	0	157	0.012738853503184714	153	0	17	0	186	0	20	0	253	0	30	0	49	0	211	0	86	0	66	0	134	0	123	0	78	0	194	0	184	0	
8689	99	0	280	0	62	0	84	0	131	0	215	0	199	0	24	0	84	0	21	0	73	0	187	0	89	0	89	0	46	0	79	0	60	0	189	0	50	0	75	0	36	0	84	0	51	0	43	0	28	0	201	0	166	0.030120481927710843	75	0	
2035618	38	0	162	0	82	0	34	0	72	0	79	0	87	0	122	0	165	0	168	0	16	0	104	0	139	0.014388489208633094	96	0	72	0	61	0	41	0	233	0	79	0	58	0	100	0	226	0	16	0	133	0	156	0	41	0	217	0.009216589861751152	88	0	
10184	72	0	80	0	41	0	22	0	141	0	85	0	62	0	24	0	90	0	36	0	97	0	61	0	59	0	45	0	173	0	102	0	87	0	417	0.004796163069544364	136	0	23	0	39	0	60	0	137	0	118	0	193	0	93	0	109	0	136	0	
2516891	105	0	179	0.0111731843575419	130	0	143	0	111	0	143	0	28	0	64	0	81	0	60	0	87	0	176	0	283	0	37	0	152	0	98	0	64	0	110	0	97	0	17	0.11764705882352941	330	0.006060606060606061	109	0	16	0	139	0	61	0	355	0.005633802816901409	94	0	20	0	
4605	82	0	77	0	46	0	105	0	31	0	93	0	99	0	175	0	39	0	68	0	139	0	229	0.017467248908296942	29	0	66	0	104	0	71	0	21	0	19	0	22	0	65	0	146	0	127	0	106	0	131	0	74	0	69	0	60	0	183	0	
1592861	42	0	49	0	193	0	50	0	42	0	110	0	123	0	132	0	134	0	285	0	85	0	125	0	170	0	42	0	59	0.03389830508474576	106	0	76	0.039473684210526314	36	0	63	0	19	0	95	0.021052631578947368	181	0.03314917127071823	170	0.029411764705882353	68	0	119	0	54	0	138	0	73	0.0684931506849315	
3850384	74	0	110	0	55	0	50	0	58	0	79	0	111	0	23	0	209	0	191	0	101	0	118	0	21	0	285	0	139	0.014388489208633094	113	0	193	0	196	0	63	0	299	0	171	0	116	0	40	0	20	0	224	0	111	0	100	0	110	0	
2078211	159	0	64	0	134	0	71	0	112	0	135	0	26	0	173	0	154	0	131	0	59	0	54	0	72	0	87	0	335	0	68	0	91	0	155	0.012903225806451613	248	0	102	0	186	0	38	0	71	0	95	0	121	0	193	0	59	0	64	0	
63856	55	0	70	0	31	0	70	0	137	0	133	0	170	0	239	0	136	0	69	0	48	0	112	0	144	0	83	0	79	0	43	0	15	0	274	0.010948905109489052	21	0	26	0	294	0	137	0	41	0	77	0	158	0	39	0	66	0	30	0	
4289494	120	0	19	0	149	0	188	0.010638297872340425	34	0	190	0	164	0.012195121951219513	52	0	95	0	159	0	79	0	162	0	38	0	77	0	19	0	108	0	75	0	68	0	28	0	81	0	195	0	24	0	21	0	32	0	34	0	208	0	79	0	68	0	
29705	189	0	204	0	153	0	139	0	69	0	207	0.00966183574879227	208	0	184	0	19	0	74	0	125	0	40	0	202	0	66	0	34	0	66	0	93	0	151	0	111	0	275	0	89	0	57	0	164	0	27	0	91	0	55	0	178	0	165	0	
4375	191	0	197	0.02030456852791878	73	0	188	0	118	0	137	0	52	0	199	0	147	0	157	0	70	0	39	0.05128205128205128	70	0	151	0	133	0	204	0	65	0	43	0	80	0	429	0.004662004662004662	150	0	22	0	292	0	86	0	110	0	49	0	120	0	60	0	
6499423	32	0	38	0	271	0	18	0	69	0	50	0	31	0	76	0	118	0	136	0.014705882352941176	47	0	87	0	97	0	25	0	200	0	28	0	332	0	42	0	146	0	107	0	82	0	59	0	48	0	151	0	21	0	80	0	51	0	125	0	
15954	90	0	290	0	20	0	237	0	80	0	153	0	50	0	55	0	19	0	36	0	119	0	65	0	76	0	19	0	162	0	100	0	169	0	107	0	158	0	163	0	29	0	153	0	82	0	62	0	59	0	169	0.011834319526627219	156	0	210	0	
2651954	88	0	43	0	45	0	58	0	50	0	141	0	52	0	119	0	191	0.010471204188481676	98	0	215	0	81	0	83	0	131	0	56	0	202	0	41	0	21	0	78	0	29	0	48	0	54	0	70	0	73	0	126	0	77	0	165	0	51	0	
4129164	56	0	348	0	288	0	26	0	15	0	103	0	44	0	190	0	66	0	207	0.014492753623188406	29	0	69	0	59	0	159	0	18	0	48	0	141	0	99	0	15	0	152	0	225	0	79	0	160	0	49	0	243	0	222	0	63	0	80	0	
8404	56	0	32	0	18	0	217	0	39	0	111	0	175	0	179	0	26	0	140	0	144	0	65	0	157	0	139	0	76	0	189	0	37	0	129	0.015503875968992248	150	0	39	0	47	0	47	0	92	0	238	0	72	0	132	0	25	0	55	0	
4906675	43	0	192	0	221	0	295	0	220	0	59	0	100	0	83	0	105	0	59	0	49	0	70	0	218	0	23	0	27	0	373	0	70	0	85	0	26	0	104	0	144	0	73	0	65	0	117	0	227	0	87	0.022988505747126436	36	0	58	0	
8253028	27	0	30	0	116	0	67	0	15	0	52	0	196	0	375	0	88	0	66	0	94	0	48	0	131	0	45	0	133	0	163	0	84	0	54	0	62	0	19	0	59	0	55	0	254	0.007874015748031496	66	0	81	0	26	0	28	0	156	0	
1241768	218	0.013761467889908258	68	0.04411764705882353	108	0.027777777777777776	148	0.04054054054054054	91	0.04395604395604396	17	0	248	0.036290322580645164	109	0.045871559633027525	161	0.037267080745341616	98	0.05102040816326531	133	0.06766917293233082	64	0	127	0.06299212598425197	82	0.06097560975609756	147	0.047619047619047616	69	0.043478260869565216	227	0	205	0	63	0.031746031746031744	31	0.0967741935483871	108	0	188	0.05851063829787234	18	0	38	0	127	0	285	0	134	0.03731343283582089	108	0.018518518518518517	
90584	28	0	15	0	89	0	49	0	16	0	104	0.019230769230769232	92	0	36	0	63	0	117	0	120	0	61	0	132	0	84	0	99	0	39	0	62	0	80	0	77	0	295	0	52	0	47	0	86	0	21	0	29	0	28	0	19	0	125	0	
5419864	157	0	47	0.0425531914893617	44	0	80	0	129	0	148	0	39	0	66	0	48	0	110	0	132	0	36	0	142	0	37	0	73	0	285	0	167	0	67	0	156	0	32	0	112	0	66	0	424	0	171	0	135	0	44	0	42	0	116	0	
2035731	21	0	67	0	40	0	62	0	86	0	173	0	99	0	139	0	200	0	42	0	47	0	208	0	105	0	39	0	184	0.010869565217391304	183	0	139	0	204	0	74	0	27	0	75	0	148	0	94	0	27	0	222	0	35	0	72	0	15	0	
21096136	127	0	242	0	29	0	142	0	17	0	78	0	24	0	19	0	105	0	104	0	91	0.02197802197802198	123	0	103	0	51	0	68	0	84	0	110	0	15	0	334	0	87	0	97	0	148	0	134	0	37	0	40	0	70	0	151	0	24	0	
2572566	138	0	101	0	131	0	70	0	29	0	225	0	35	0	30	0	277	0	100	0	168	0	16	0	38	0	132	0	158	0	58	0	95	0	126	0	139	0	58	0	216	0	573	0.006980802792321117	172	0	111	0	88	0	74	0	41	0	22	0	
17698080	62	0	121	0	56	0	181	0	53	0	25	0	277	0	104	0	63	0	87	0	27	0	172	0	45	0	118	0	50	0	90	0	177	0	412	0	107	0	172	0	109	0	89	0	134	0.014925373134328358	257	0	68	0	168	0	305	0	66	0	
751634	74	0	171	0	100	0	78	0	33	0	73	0	85	0	77	0	94	0	141	0	60	0	95	0	176	0	175	0	238	0	63	0	209	0	58	0	63	0	197	0	226	0	76	0	117	0	173	0.011560693641618497	84	0	173	0	113	0	74	0	
13623624	88	0	201	0	116	0	121	0	143	0.013986013986013986	112	0	167	0	117	0	42	0	219	0	128	0	103	0	248	0	136	0	99	0	32	0	19	0	56	0	225	0	141	0	85	0	45	0	36	0	162	0	240	0	124	0	72	0	56	0	
712	96	0	144	0	55	0	131	0	54	0	119	0.08403361344537816	92	0	29	0	128	0	126	0	39	0	254	0.027559055118110236	85	0	65	0	144	0	169	0	148	0	83	0.024096385542168676	45	0	130	0	338	0	119	0	54	0	168	0.023809523809523808	104	0	70	0	194	0	207	0	
18458	78	0.02564102564102564	272	0	120	0	117	0	258	0	30	0	250	0	198	0	88	0	29	0	101	0	135	0	94	0	88	0	185	0	45	0	55	0	178	0	148	0	162	0	40	0	287	0	64	0	17	0	280	0	283	0	103	0	96	0	
76653	38	0	182	0.016483516483516484	27	0	106	0	26	0	83	0	55	0	26	0	32	0	43	0	26	0	202	0	34	0	38	0	73	0	48	0	26	0	125	0.016	71	0	113	0	93	0	110	0	122	0	22	0	57	0	87	0	104	0	168	0	
6499238	94	0	64	0	95	0	166	0	45	0	60	0	77	0	173	0	64	0	301	0	171	0	55	0	104	0	57	0	33	0	15	0	25	0	129	0	154	0	17	0	75	0	48	0	30	0	78	0	30	0	92	0	169	0.011834319526627219	22	0	
696	66	0	42	0	67	0	36	0	69	0	249	0.008032128514056224	100	0	94	0	119	0	22	0	20	0	104	0	29	0	65	0	32	0	58	0	86	0	145	0.020689655172413793	49	0	163	0	118	0	83	0	59	0	77	0.025974025974025976	30	0	104	0	36	0	139	0	
1370597	156	0	150	0	147	0	83	0	310	0	110	0.01818181818181818	37	0	24	0	86	0	110	0	61	0	23	0	117	0	41	0	31	0	64	0	149	0	67	0	86	0	39	0	149	0	64	0	36	0	81	0	116	0	26	0	78	0	63	0	
43410	155	0	371	0	40	0	96	0	44	0	68	0	159	0	69	0	29	0	70	0	65	0	28	0	44	0	60	0	117	0	24	0	25	0	79	0	26	0	39	0	25	0	21	0	119	0	25	0	117	0.017094017094017096	228	0	61	0	241	0	
167417	33	0	59	0	283	0	154	0	166	0	218	0.013761467889908258	170	0	43	0	26	0	67	0	126	0	105	0	89	0	232	0	106	0	51	0	73	0	40	0	155	0	80	0	79	0	235	0	56	0	79	0	104	0	85	0	239	0	67	0	
1241864	126	0	99	0.030303030303030304	71	0.056338028169014086	75	0.04	122	0.040983606557377046	101	0.019801980198019802	185	0	203	0.029556650246305417	105	0.01904761904761905	140	0.05714285714285714	162	0.05555555555555555	150	0	126	0.06349206349206349	77	0.05194805194805195	138	0.028985507246376812	373	0.06166219839142091	109	0.03669724770642202	216	0	89	0	231	0.03463203463203463	71	0.028169014084507043	67	0.05970149253731343	171	0	123	0	76	0	141	0	84	0	164	0.018292682926829267	
16470	268	0	75	0	90	0	140	0	55	0	49	0	289	0.010380622837370242	108	0	54	0	115	0	69	0	81	0	344	0	182	0	35	0	67	0	200	0	21	0	100	0	23	0	132	0	97	0	80	0	45	0	83	0	92	0	26	0	47	0	
24503	127	0	121	0	15	0	79	0	98	0	72	0	21	0	75	0	146	0	211	0	33	0	122	0	94	0	168	0	63	0	89	0	140	0	85	0	134	0	92	0	28	0	69	0	225	0	330	0.006060606060606061	157	0	38	0	26	0	96	0	
416696	124	0	105	0	71	0	53	0	70	0	36	0	79	0	79	0	66	0	87	0	41	0	180	0	208	0	60	0	65	0	27	0	41	0	119	0	30	0	229	0	67	0	101	0	79	0	139	0.014388489208633094	49	0	23	0	149	0	52	0	
22933318	313	0	86	0	116	0.017241379310344827	335	0	79	0	145	0	50	0	105	0	73	0	85	0	27	0	29	0	140	0	397	0	15	0	74	0	191	0	264	0	128	0	147	0	112	0	132	0	202	0	45	0	22	0	228	0	57	0	166	0	
1642723	110	0	100	0	36	0	163	0	98	0	43	0	76	0	132	0	81	0	131	0	140	0	86	0	81	0	91	0	60	0	128	0	40	0	65	0	25	0	60	0	45	0	26	0	27	0	127	0.015748031496062992	156	0	196	0	109	0	232	0	
2200931	32	0	21	0	229	0	120	0	177	0	75	0	91	0	120	0	34	0	88	0	92	0	86	0	35	0	39	0	178	0	71	0.028169014084507043	34	0	281	0	27	0	21	0	126	0	86	0	186	0.010752688172043012	125	0	97	0	21	0	276	0	148	0	
353777	59	0	123	0	69	0	120	0	175	0	225	0	51	0	125	0	100	0	34	0	126	0	75	0	91	0	178	0	82	0	49	0	99	0	161	0	55	0	16	0	148	0	184	0	30	0	213	0.014084507042253521	92	0	48	0	140	0	80	0	
601498	58	0	53	0	79	0	51	0	65	0	210	0	215	0	105	0	15	0	38	0	19	0	127	0	88	0	52	0	34	0	65	0	60	0	207	0	64	0	44	0	28	0	70	0	106	0	69	0.043478260869565216	33	0	58	0	66	0	313	0	
4500	404	0	34	0	60	0	93	0	103	0	71	0	40	0	276	0	75	0	49	0	33	0	59	0	91	0	48	0	75	0	54	0	97	0	352	0.008522727272727272	76	0	54	0	111	0	116	0	68	0	51	0	107	0	105	0	125	0	16	0	
782	90	0	110	0	37	0	71	0	152	0	91	0.054945054945054944	143	0	97	0	99	0	97	0	31	0	82	0.13414634146341464	89	0	56	0	29	0	350	0	168	0	53	0	38	0	136	0	40	0	31	0	33	0	134	0.029850746268656716	264	0	272	0	115	0	304	0	
10952	313	0	145	0	28	0	24	0	148	0	67	0	42	0	39	0	49	0	19	0	93	0	104	0	96	0	108	0	53	0	84	0	139	0	74	0.02702702702702703	134	0	149	0	83	0	30	0	85	0	77	0	55	0	16	0	37	0	89	0	
4202151	50	0	119	0	80	0	26	0	76	0	19	0	296	0	25	0	125	0	40	0	56	0	57	0	82	0	40	0	33	0	83	0	43	0	27	0	168	0	179	0	40	0	37	0	20	0	74	0	120	0	43	0	126	0.015873015873015872	34	0	
35	144	0	59	0	68	0	241	0	90	0	114	0.02631578947368421	56	0	25	0	74	0	224	0	196	0	44	0.09090909090909091	127	0	104	0	147	0	47	0	78	0	36	0.08333333333333333	162	0	53	0	37	0	89	0	54	0	60	0.08333333333333333	283	0.053003533568904596	119	0.01680672268907563	112	0	157	0	
2654103	68	0	79	0	128	0	29	0	66	0	166	0	80	0	122	0	24	0	74	0	156	0	103	0	117	0	50	0	89	0	123	0	20	0	71	0	162	0	61	0.03278688524590164	126	0	165	0	39	0	39	0	81	0	210	0	137	0	74	0	
6898602	151	0	257	0.007782101167315175	150	0	218	0	392	0	66	0	180	0	73	0	189	0	65	0	110	0	142	0	330	0	42	0	175	0	35	0	190	0	53	0	130	0	58	0	82	0	193	0	88	0	89	0	27	0	152	0	84	0	16	0	
877	29	0	37	0	239	0	21	0	368	0	83	0.03614457831325301	254	0	81	0	49	0	67	0	83	0	76	0.02631578947368421	40	0	206	0	65	0	71	0	127	0	68	0	34	0	79	0	139	0	88	0	34	0	59	0	141	0	93	0	28	0	34	0	
30808	119	0	98	0	240	0	99	0	76	0	112	0.03571428571428571	104	0	74	0	42	0	150	0	173	0	138	0	66	0	64	0	87	0	31	0	29	0	101	0	266	0	165	0	90	0	55	0	417	0	57	0	376	0	43	0	63	0	16	0	
949398	116	0.0603448275862069	121	0.11570247933884298	61	0.11475409836065574	27	0.2962962962962963	91	0.16483516483516483	36	0	101	0.13861386138613863	33	0.21212121212121213	192	0.140625	66	0.12121212121212122	221	0.10407239819004525	158	0	171	0.11695906432748537	71	0.11267605633802817	81	0.12345679012345678	31	0.0967741935483871	264	0.11363636363636363	335	0.011940298507462687	69	0.11594202898550725	32	0.09375	77	0.07792207792207792	73	0.0958904109589041	60	0.13333333333333333	196	0	197	0.04060913705583756	47	0.06382978723404255	44	0	77	0.03896103896103896	
15644088	32	0	88	0	100	0	170	0	147	0	93	0	36	0	44	0	68	0	65	0	50	0	159	0	120	0.016666666666666666	57	0	33	0	124	0	79	0	133	0	56	0	89	0	148	0	58	0	95	0	112	0	186	0	74	0	56	0	148	0	
1605570	186	0	166	0	219	0.0136986301369863	85	0	199	0	151	0	31	0	120	0	22	0	99	0	76	0	79	0	26	0	83	0	40	0	120	0	199	0	58	0	141	0	190	0	97	0	235	0	92	0	59	0	48	0	50	0	167	0	83	0	
4172	82	0	130	0	77	0	65	0	266	0	33	0	186	0	142	0	107	0	37	0	54	0	58	0	123	0	76	0	91	0	80	0	71	0	16	0	46	0	81	0	43	0	36	0	124	0	84	0	107	0.018691588785046728	43	0	57	0	33	0	
4167724	80	0.0375	143	0	215	0	32	0	108	0	30	0	172	0	48	0	78	0	242	0	21	0	238	0	15	0	126	0	372	0	64	0	157	0	165	0	143	0	92	0	131	0	97	0	159	0	85	0	132	0	129	0	36	0	245	0	
3459900	56	0	37	0	26	0	104	0.019230769230769232	19	0	67	0	32	0	47	0	122	0	62	0	15	0	34	0	143	0	62	0	36	0	143	0	57	0	137	0	28	0	198	0	157	0	44	0	33	0	92	0	112	0	185	0	106	0	107	0	
1241781	114	0.08771929824561403	23	0.08695652173913043	169	0.17751479289940827	99	0.18181818181818182	101	0.18811881188118812	42	0	17	0.23529411764705882	132	0.23484848484848486	134	0.14925373134328357	35	0.2	24	0.08333333333333333	185	0.016216216216216217	99	0.18181818181818182	199	0.15577889447236182	64	0.140625	71	0.15492957746478872	194	0.12886597938144329	108	0	22	0.13636363636363635	73	0.1780821917808219	177	0.1864406779661017	42	0.07142857142857142	68	0.14705882352941177	76	0	308	0.08441558441558442	71	0.323943661971831	62	0.12903225806451613	33	0	
6353786	209	0	94	0	62	0	21	0	61	0	84	0	136	0	56	0	109	0	178	0	177	0	15	0	261	0.007662835249042145	194	0	257	0	29	0	111	0	18	0	207	0	56	0	139	0	182	0	35	0	113	0	45	0	63	0	163	0	17	0	
2078158	95	0.021052631578947368	112	0	87	0	72	0	88	0	144	0	120	0	108	0	94	0	22	0	148	0	17	0	51	0	66	0	17	0	166	0	115	0	217	0	81	0	78	0	107	0	67	0	175	0	131	0	100	0	178	0	159	0	244	0	
2795	79	0	151	0	109	0	48	0	122	0	102	0	110	0	79	0	48	0	47	0	90	0	206	0	37	0	36	0	112	0	122	0	71	0	129	0.023255813953488372	144	0	23	0	39	0	80	0	174	0	51	0.058823529411764705	73	0	31	0	187	0	139	0	
5025	274	0.40875912408759124	182	0.3241758241758242	117	0.5213675213675214	74	0.47297297297297297	156	0.4230769230769231	141	0.0425531914893617	46	0.3695652173913043	256	0.51171875	132	0.5075757575757576	167	0.5089820359281437	103	0.5048543689320388	96	0.07291666666666667	111	0.4774774774774775	30	0.43333333333333335	107	0.48598130841121495	45	0.5111111111111111	29	0.4482758620689655	70	0.02857142857142857	118	0.3474576271186441	18	0.4444444444444444	50	0.42	195	0.4307692307692308	130	0.47692307692307695	167	0.017964071856287425	66	0.21212121212121213	109	0.43119266055045874	82	0.5	225	0.4666666666666667	
949245	154	0.09090909090909091	69	0.043478260869565216	47	0	103	0.07766990291262135	140	0.06428571428571428	36	0	12	0.16666666666666666	69	0.08695652173913043	71	0.07042253521126761	156	0.07692307692307693	148	0.07432432432432433	157	0	34	0.11764705882352941	86	0.10465116279069768	185	0.05945945945945946	183	0.060109289617486336	102	0.058823529411764705	116	0	19	0	68	0.07352941176470588	26	0	93	0.053763440860215055	71	0.04225352112676056	123	0	116	0	262	0.05343511450381679	61	0.03278688524590164	49	0.04081632653061224	
5656813	78	0	57	0	79	0	17	0	26	0	24	0	85	0	82	0	61	0	97	0	55	0	29	0	203	0	55	0	228	0	115	0	62	0	20	0	76	0	127	0	79	0.0379746835443038	91	0	33	0	169	0	125	0	70	0	35	0	106	0	
